plateifu,Predicted_Class,Actual_Class,Type,MangaID,log_SFR_Ha,log_Mass,log_SFR_ssp,log_NII_Ha_cen,log_OIII_Hb_cen,log_SII_Ha_cen,log_OII_Hb_cen,EW_Ha_cen,ZH_LW_Re_fit,alpha_ZH_LW_Re_fit,ZH_MW_Re_fit,alpha_ZH_MW_Re_fit,Age_LW_Re_fit,alpha_Age_LW_Re_fit,Age_MW_Re_fit,alpha_Age_MW_Re_fit,vel_sigma_Re,log_SFR_SF,log_SFR_D_C,log_OI_Ha_cen,Ha_Hb_cen,log_NII_Ha_Re,log_OIII_Hb_Re,log_SII_Ha_Re,log_OII_Hb_Re,log_OI_Ha_Re,EW_Ha_Re,Ha_Hb_Re,log_NII_Ha_ALL,log_OIII_Hb_ALL,log_SII_Ha_ALL,log_OII_Hb_ALL,log_OI_Ha_ALL,EW_Ha_ALL,Ha_Hb_ALL,Sigma_Mass_cen,Sigma_Mass_Re,Sigma_Mass_ALL,log_Mass_gas_Av_gas_OH,log_Mass_gas_Av_ssp_OH,vel_ssp_2,vel_Ha_2,vel_ssp_1,vel_Ha_1,log_SFR_ssp_100Myr,log_SFR_ssp_10Myr,vel_disp_Ha_cen,vel_disp_ssp_cen,vel_disp_Ha_1Re,vel_disp_ssp_1Re,log_Mass_in_Re,ML_int,ML_avg,F_Ha_cen,R50_kpc_V,R50_kpc_Mass,log_Mass_corr_in_R50_V,log_Mass_gas_Av_gas_log_log,Av_gas_Re,Av_ssp_Re,Lambda_Re,nsa_redshift,nsa_mstar,flux_[OII]3726.03_Re_fit,flux_[OII]3726.03_alpha_fit,flux_[OII]3728.82_Re_fit,flux_[OII]3728.82_alpha_fit,flux_HI3734.37_Re_fit,flux_HI3734.37_alpha_fit,flux_HI3797.9_Re_fit,flux_HI3797.9_alpha_fit,flux_HeI3888.65_Re_fit,flux_HeI3888.65_alpha_fit,flux_HI3889.05_Re_fit,flux_HI3889.05_alpha_fit,flux_HeI3964.73_Re_fit,flux_HeI3964.73_alpha_fit,flux_[NeIII]3967.46_Re_fit,flux_[NeIII]3967.46_alpha_fit,flux_CaII3968.47_Re_fit,flux_CaII3968.47_alpha_fit,flux_Hepsilon3970.07_Re_fit,flux_Hepsilon3970.07_alpha_fit,flux_Hdelta4101.77_Re_fit,flux_Hdelta4101.77_alpha_fit,flux_Hgamma4340.49_Re_fit,flux_Hgamma4340.49_alpha_fit,flux_Hbeta4861.36_Re_fit,flux_Hbeta4861.36_alpha_fit,flux_[OIII]4958.91_Re_fit,flux_[OIII]4958.91_alpha_fit,flux_[OIII]5006.84_Re_fit,flux_[OIII]5006.84_alpha_fit,flux_HeI5015.68_Re_fit,flux_HeI5015.68_alpha_fit,flux_[NI]5197.9_Re_fit,flux_[NI]5197.9_alpha_fit,flux_[NI]5200.26_Re_fit,flux_[NI]5200.26_alpha_fit,flux_HeI5876.0_Re_fit,flux_HeI5876.0_alpha_fit,flux_NaI5889.95_Re_fit,flux_NaI5889.95_alpha_fit,flux_NaI5895.92_Re_fit,flux_NaI5895.92_alpha_fit,flux_[OI]6300.3_Re_fit,flux_[OI]6300.3_alpha_fit,flux_[NII]6548.05_Re_fit,flux_[NII]6548.05_alpha_fit,flux_Halpha6562.85_Re_fit,flux_Halpha6562.85_alpha_fit,flux_[NII]6583.45_Re_fit,flux_[NII]6583.45_alpha_fit,flux_[SII]6716.44_Re_fit,flux_[SII]6716.44_alpha_fit,flux_[SII]6730.82_Re_fit,flux_[SII]6730.82_alpha_fit,flux_[ArIII]7135.8_Re_fit,flux_[ArIII]7135.8_alpha_fit,flux_HI9014.91_Re_fit,flux_HI9014.91_alpha_fit,flux_[SIII]9069.0_Re_fit,flux_[SIII]9069.0_alpha_fit,flux_[FeII]9470.93_Re_fit,flux_[FeII]9470.93_alpha_fit,flux_[SIII]9531.1_Re_fit,flux_[SIII]9531.1_alpha_fit,Ne_Oster_S_Re_fit,Ne_Oster_S_alpha_fit,Hd_Re_fit,Hd_alpha_fit,Hb_Re_fit,Hb_alpha_fit,Mgb_Re_fit,Mgb_alpha_fit,Fe5270_Re_fit,Fe5270_alpha_fit,Fe5335_Re_fit,Fe5335_alpha_fit,D4000_Re_fit1,D4000_alpha_fit,Hdmod_Re_fit,Hdmod_alpha_fit,Hg_Re_fit,Hg_alpha_fit,u_band_mag,u_band_abs_mag,g_band_mag,g_band_abs_mag,r_band_mag,r_band_abs_mag,i_band_mag,i_band_abs_mag,B_band_mag,B_band_abs_mag,V_band_mag,V_band_abs_mag,RJ_band_mag,RJ_band_abs_mag,R50,R90,C,B-V,B-R,log_Mass_phot,V-band_SB_at_Re,V-band_SB_at_R_50,u-g,g-r,r-i,i-z
9508_12703,E,S,S,1-298950,-1.901497813,11.38670394,-0.628752319,-0.095391376,0.400274901,-0.048104735,0.341391987,-0.309247533,-0.035531122,-0.142654578,-0.005994176,-0.116819621,9.703954733,-0.005926248,9.824279502,-0.008579697,0.174282849,-2.723698705,-3.916127333,-0.486401932,8.495052316,-0.395478931,,-0.608023427,,-0.656169098,-0.337552057,3.056362228,-0.363442595,0.091914701,-0.35674248,0.291343507,-0.60144564,-0.234787828,3.272990915,3.302395093,1.935565836,1.845931677,,,0.0,0.0,68.58031464,283.7181065,-1.035515192,-0.199585959,0.0,158.2322591,0.0,130.6689695,10.94838764,6.261919257,9.414105963,0.028132732,5.293387884,5.293387884,10.75174198,,,0.170498379,0.914710165,0.0566516,11.34746068,0.006880698,-0.01047738,0.008840175,-0.014106898,0.009026226,-0.017775328,-0.001029496,0.002688531,0.003436555,-0.008126679,0.003396766,-0.008146984,-0.000474585,-0.001506109,-0.000595357,-0.002877505,-0.000736068,-0.003410389,-0.000690126,-0.002220043,-0.001307186,0.004276581,0.000161878,0.000574641,0.00317814,-0.008028981,-0.000268223,0.001306343,0.005519064,-0.008304753,0.004627888,-0.008238333,0.001017438,-0.001533549,0.001165101,-0.002487675,0.001047853,-0.001827788,0.000283234,-0.001314289,0.001035296,0.000605556,-0.000198579,-0.002089729,0.001013071,-0.00215862,0.007114357,-0.009737696,0.001883375,-0.007105473,0.002275347,-0.003513433,9.85e-05,0.000436824,0.001739775,-0.000160971,0.00064422,-0.004228004,-0.000500717,-4.2e-05,-0.05161856,0.0517938,-0.025498871,0.018553096,3.066419237,0.053547409,-1.878873821,1.02227898,1.757558295,0.014573479,3.323511163,-1.289121228,2.942690418,-0.317513024,2.792154038,-0.182671331,1.731303171,-0.227378057,-1.089965057,2.323272156,,,17.43165843,-19.52979034,15.73366275,-21.22778602,15.12339139,-21.83805738,14.73433848,-22.22711029,16.05755815,-20.90389062,15.38862465,-21.57282412,15.02910723,-21.93234154,8.614257651,19.38207972,2.25,0.668933508,1.02845092,11.08837785,22.27270901,22.49753148,1.5597,0.7746,0.3442,0.301
11823_1902,S,E,E,1-269887,-2.361725888,11.09026297,-1.169053177,,,,,-0.617199395,0.115061215,-0.069738972,0.156240122,-0.108442646,9.754917715,-0.085871244,9.900344953,-0.045901212,0.309388114,,,,15.17862527,-0.580596222,-0.211485148,-0.570990876,-0.218101841,-0.703663526,-0.493659974,2.864005462,-0.548284067,-0.189024098,-0.509318449,-0.06961264,-0.53439356,-0.374438092,3.011539416,3.260593801,2.493384807,2.19115159,,,0.0,0.0,0.0,0.0,-1.535660829,-0.99218225,0.0,199.4720383,0.0,194.0111369,10.53933167,8.500204103,11.21016127,0.0,3.761965998,3.175692637,10.52902783,,,0.127004381,0.580314844,0.05807835,10.88622644,0.011272082,-0.021785827,0.01314491,-0.025522251,0.01480438,-0.027725717,-0.015304368,0.02637306,0.007272018,-0.00909251,0.007912463,-0.010389588,-0.001855272,0.002800718,-0.002119824,0.004067818,-0.002010809,0.005063664,-0.002712898,0.005006036,-0.003027723,0.008180432,-0.008344832,0.014519447,0.010365409,-0.013538486,-0.010063538,0.017091324,0.010531323,-0.014553982,0.009081816,-0.012564498,0.003521487,-0.005477804,0.003241045,-0.004205693,-0.006807558,0.016906604,-0.021940888,0.044295697,-0.027071217,0.049406201,-0.000728719,0.003791153,0.009020286,-0.012782677,0.031640237,-0.044384574,0.031741764,-0.054782561,0.003734546,-0.006730523,0.006345324,-0.009411226,-0.000948159,0.000694686,-0.006465846,0.011335472,0.003129692,-0.000962517,-0.033220875,0.019506391,-0.048768887,0.061236889,3.046187731,0.097502704,,,1.491375786,-0.031551039,4.456645585,-0.198752372,2.769804895,-0.767882095,2.341250716,0.047512068,1.883094167,-0.103629146,-2.35828115,0.5715098,-2.720109516,0.281615026,18.05647156,-18.98302128,16.27994521,-20.75954764,15.64693977,-21.39255307,15.22098151,-21.81851134,16.62415976,-20.41533309,15.91947247,-21.12002037,15.54407266,-21.49542019,3.940723769,8.644168268,2.193548387,0.704687282,1.080087094,10.95641951,22.06372632,22.12578608,1.798363,0.820601,0.378042,0.305347
9889_3702,S,E,E,1-439740,-0.228359046,11.19327437,0.072052878,0.176066364,0.400494137,0.100518576,0.466033344,-1.342008235,0.023651999,-0.148435364,0.075034768,-0.182288319,9.486617636,-0.18316818,9.778566447,-0.000256625,0.382849499,-0.27625556,-0.462850215,-0.548721787,2.72465795,-0.311298669,-0.349309912,-0.557509815,-0.090600701,-1.382291755,-4.323777888,3.621318812,-0.292142693,-0.317103833,-0.482244563,0.035126082,-1.154619962,-3.34527217,3.922713475,3.717066934,2.87073541,2.555596782,8.436679943,8.557233736,196.6730393,522.2409285,146.1928155,511.9058659,-0.113183196,-0.154864776,262.4932584,203.0824928,164.9568473,177.3017997,10.68359737,7.29431681,8.681224549,0.54183645,2.28146226,2.28146226,10.61262314,9.746618539,0.437180233,0.38268818,0.734856524,0.0344775,11.06912075,0.119088367,-0.147715423,0.119896922,-0.148242689,0.106325929,-0.154353588,-0.012470127,0.021323261,0.045677048,-0.050009253,0.046044169,-0.050443954,0.043040928,-0.054899637,0.046650475,-0.060705614,0.045073227,-0.059467651,0.042587456,-0.05389282,0.015696969,-0.00476225,0.042889876,-0.035661487,0.091630724,-0.086578043,0.008726947,-0.008575817,0.080136189,-0.117258593,0.065266406,-0.109260631,0.015062152,-0.022533504,0.016163391,-0.021602109,-0.010102759,0.016033203,0.030873745,-0.035837895,0.036920029,-0.043108685,0.028950099,-0.038269017,0.056802158,-0.067745082,0.269041658,-0.222831428,0.203483706,-0.248954725,0.061984345,-0.069407075,0.069399511,-0.09393174,0.010510009,-0.007690139,0.007761477,-0.019855269,0.027934476,-0.063790926,0.006636556,-0.00858694,0.043653914,-0.06794742,2.811970192,0.004448863,0.95458685,1.96437439,2.171566364,0.283835679,3.488138557,-0.365455672,2.790193359,-0.385376782,2.375393519,-0.032527882,1.642138013,-0.150454172,0.477531085,1.75468688,-1.038111709,1.401651921,16.59013042,-19.25254344,14.91358739,-20.92908648,14.22966333,-21.61301054,13.85064738,-21.99202648,15.22935815,-20.61331572,14.52222775,-21.32044611,14.1307799,-21.71189396,4.553891415,10.52105947,2.310344828,0.707130397,1.098578243,11.04365107,20.70682221,20.89601963,1.5718,0.7741,0.3692,0.2615
11978_3703,S,E,E,1-273120,-1.517255417,11.15625693,-0.909766702,0.182271744,0.42898766,0.14561518,0.247480428,-0.723597362,-0.056583687,-0.139634735,-0.011473051,-0.151496319,9.873978169,0.023102115,9.984158429,0.052842227,0.248088921,,,-0.487943285,3.75261475,-0.190311447,0.022085183,-0.34120971,0.137440377,-0.466621015,-0.613176413,3.451103553,-0.053053115,0.121069959,-0.155037963,0.215625551,-0.552964837,-0.442346434,3.200117419,3.724290993,2.868525342,2.47405431,,,8.46217631,308.9161272,103.1677295,184.9366386,-1.306034863,-1.016842662,150.271986,194.8600044,119.9951693,186.448795,10.66342112,8.904824368,13.10112022,0.179366755,2.347717632,1.927738572,10.59610133,,,0.131635144,0.593043022,0.03628482,10.87893701,0.042990791,-0.053640881,0.049577181,-0.060948683,0.051597273,-0.069988208,-0.033104972,0.059097189,0.010091136,-0.00552733,0.011437071,-0.007442742,0.012768223,-0.024356741,0.012096947,-0.022181512,0.010532145,-0.019240691,0.010049265,-0.017376276,-0.016044244,0.027192256,-0.000601968,0.010681746,0.027616522,-0.03686476,-0.007415271,0.012513048,0.045251087,-0.063517665,0.05356765,-0.085326281,0.018718322,-0.029647059,0.020625449,-0.032865284,-0.001408187,0.003886005,-0.013926299,0.019060152,-0.015104565,0.024688938,0.006151557,-0.008900992,0.016034172,-0.024304082,0.068019432,-0.102858493,0.090565091,-0.137605519,0.039125931,-0.064828405,0.041121283,-0.066640757,-0.00181201,0.006902059,0.019920086,-0.023471734,0.007730245,-0.0190253,0.002327155,-0.013020664,0.016448262,-0.024293578,3.055172359,0.078814209,-1.975985077,0.686599212,1.511315676,0.152738969,4.471430169,-0.129705937,2.830717044,-0.20555178,2.403494781,0.116714523,1.859844421,-0.053428969,-2.35120799,0.194391314,,,17.15760197,-18.8118398,15.3371065,-20.63233528,14.66934185,-21.30009992,14.26702676,-21.70241502,15.67371681,-20.29572497,14.94680012,-21.02264166,14.56394226,-21.40549951,4.396860676,10.67809021,2.428571429,0.726916692,1.109774547,10.95098086,21.03336322,21.30689205,1.757858,0.790998,0.403944,0.264441
8247_6101,S,E,E,1-217022,-0.439331776,10.90994684,-1.288882425,-0.134356823,0.094703457,0.091740763,0.711115164,-4.809722702,-0.052161396,-0.179548916,0.009860968,-0.179365671,9.819915651,0.114957559,9.924906671,0.112244962,0.060334386,-0.503237904,-0.6296076,-1.389682546,4.201933732,-0.197366654,0.013119279,-0.124420361,0.746125736,-1.158140805,-3.647330253,3.38608444,-0.20140434,0.04991073,-0.166999252,0.764441288,-1.074749727,-2.432150742,4.024653194,3.628548896,2.648854017,2.307850492,,,30.93036629,198.0293424,46.50459307,208.8640608,-1.667607147,-1.283951088,189.4770011,207.855917,174.096066,193.2114914,10.46976183,9.642245331,12.51708223,1.355506186,1.772492326,1.772492326,10.33845109,9.521518688,0.137713125,0.244298548,0.190868953,0.0244671,10.6793868,0.402572106,-0.564156384,0.405185933,-0.570662176,0.398120155,-0.567209021,-0.000567952,0.00350294,0.020282992,-0.034151165,0.020769809,-0.034697966,0.002136214,-0.006488557,0.001195987,-0.00378114,0.000672356,-0.004105171,0.000506612,-0.003603741,-0.006015251,0.005726922,0.018838975,-0.028022923,0.079800349,-0.11888362,0.006658663,-0.011524547,0.090398808,-0.133253529,0.087226626,-0.131755186,0.015577773,-0.026002015,0.014445932,-0.024587867,0.001324371,-0.001493926,-0.028247401,0.076248206,-0.032926428,0.081975376,0.05578013,-0.085479686,0.101905514,-0.183744235,0.293794578,-0.461199275,0.212963409,-0.3424626,0.165681985,-0.279366707,0.161900696,-0.273221911,0.010319346,-0.008523301,0.000995412,0.002479045,0.019161391,-0.023091052,0.005949866,0.005965562,0.019486949,-0.032221465,2.891684797,0.211165837,-1.869431509,-0.037887697,1.541023045,0.315754391,3.917208417,-0.434572656,3.094259047,-0.164311803,2.366600513,-0.162203096,1.860634165,-0.097613798,-2.282105666,-0.056754238,-2.571576801,0.432394484,17.21833726,-17.85167909,15.33747216,-19.73254419,14.56254292,-20.50747342,14.13773254,-20.93228381,15.70886281,-19.36115354,14.89656383,-20.17345251,14.45808181,-20.61193454,5.443732266,13.41491165,2.464285714,0.812298979,1.250781006,10.7324241,21.25049133,21.6129218,1.4329,0.7958,0.4425,0.299
8133_6102,E,S,S,1-377780,-0.590231725,10.31209389,-0.07798393,-0.806852332,0.019915798,-0.686786442,-0.01021005,-6.460238852,-0.49000001,0.0,-1.351087214,0.083901111,8.861354304,-0.647316923,9.477881301,-0.218781828,0.420228625,-0.593327046,-0.631038544,-1.420526001,3.210411471,-0.599470791,-0.111708816,-0.347397824,0.392691425,-1.583151101,-9.886649688,4.18342905,-0.655308842,-0.004893696,-0.398116984,0.348209391,-1.423904308,-7.937198196,3.153765724,2.580328669,1.172510897,1.069675274,9.037608682,10.01564778,0.0,0.0,0.0,0.0,-0.361971199,0.267039307,106.9925124,172.7444534,90.12725553,162.7896445,10.21583114,4.60900832,1.360437564,0.066031493,11.20263207,6.019612424,10.2090876,8.206231307,,0.990114808,0.49661214,0.0599336,9.900935146,0.013654415,-0.01712643,0.014528057,-0.016957828,0.011437209,-0.012834393,-0.00036662,-0.000250676,0.000690635,-0.001098867,0.000740554,-0.000904551,0.002762624,-0.004038243,0.003503211,-0.004548138,0.003322254,-0.004522714,0.003811396,-0.005581454,0.003511872,-0.004484003,0.005399638,-0.006142869,0.008939955,-0.010657377,0.002728159,-0.002081988,0.009063225,-0.013127742,0.0037536,-0.004913969,-0.000129304,0.000383095,-0.000209417,0.000174437,0.000196122,-0.000294202,0.00101013,-9.65e-05,-0.000402965,0.001688052,0.000333917,-2.37e-06,0.000205591,-0.002193605,0.019223218,-0.027852596,0.005876997,-0.004231935,0.002890188,-0.003412607,0.00291083,-0.002314216,0.001248804,-0.000820494,-0.000314276,0.001069046,0.000238612,0.001765191,0.002505998,-0.005542491,-0.015425397,0.002145754,2.828675337,0.206036453,8.796909143,7.366811793,1.546685631,2.958050463,-0.994412821,-1.454241513,11.84892005,7.197778676,0.552467895,0.851982811,1.226840877,-0.127096891,7.650271201,7.208583572,5.681637082,2.923794031,19.23030498,-17.88556893,18.21076055,-18.90511336,17.84551648,-19.27035742,17.46853661,-19.6473373,18.41980236,-18.69607154,18.0172954,-19.0985785,17.77748602,-19.33838788,8.075866548,16.1517331,2.0,0.40250696,0.642316335,9.638755838,22.41467571,38.9,0.5549,0.9561,0.5975,0.2172
9184_6101,S,E,E,1-201822,0.135367121,11.07097018,0.326612798,-0.315076765,-0.353252512,-0.462717205,0.194901401,-9.142303949,0.015071339,-0.019225055,0.086267122,-0.134475801,9.33713206,0.054705495,9.534468987,-0.173652148,0.146829631,0.135367121,0.045979525,-1.98508086,3.895610924,-0.33543507,-0.357811386,-0.387267453,0.411731473,-1.284661269,-5.587895163,4.077066215,-0.361375731,-0.303107328,-0.387761896,0.357577112,-1.169877517,-3.708473138,4.860611379,2.973916373,2.103333177,1.649204834,9.503551941,9.38458555,29.38655587,9.167928793,11.11611343,22.52905184,0.039231022,0.427978284,68.64135702,142.065094,66.71752021,127.9631642,10.50901285,5.414210648,4.614559392,0.764941692,4.45241733,4.45241733,10.44285355,10.1583971,0.556687404,0.344335347,0.678622535,0.0712001,10.98976783,0.097302767,-0.13608643,0.102228432,-0.14313422,0.067719296,-0.095022641,-0.002406102,0.002766458,0.004533927,-0.008298565,0.00487543,-0.00878932,0.005177015,-0.008095508,0.012283971,-0.020236118,0.0129428,-0.022270844,0.011477465,-0.02103391,0.009117449,-0.019769061,0.020429129,-0.032369835,0.064529844,-0.101408012,0.00970722,-0.01659559,0.025439552,-0.039975213,0.007138593,-0.013226087,0.003211738,-0.003427518,-0.000126569,-0.000410022,0.016678809,-0.010518579,0.007658356,-0.007079035,0.00842783,-0.009771766,0.016009898,-0.023850309,0.03398244,-0.057673794,0.243965532,-0.392551727,0.116474391,-0.18756049,0.049748214,-0.076087678,0.036157573,-0.057575779,0.003567292,-0.002074772,0.002988985,-0.004969238,0.016279353,-0.023649027,-0.008968917,0.003473871,0.025530171,-0.045612596,2.618728819,0.614312033,1.884856788,-0.449391332,2.428759538,0.660838363,3.397171282,0.101561792,3.049871131,-0.208562401,2.569378629,-0.200414176,1.56972848,0.114296558,0.41152958,-2.131390164,-0.381583009,-0.183375355,17.90839558,-19.59049033,16.46263074,-21.03625517,15.84276161,-21.6561243,15.48775337,-22.01113254,16.75898621,-20.7398997,16.12306831,-21.3758176,15.75574429,-21.74314162,5.047416592,12.51759315,2.48,0.635917905,1.003241924,10.95433508,22.28691139,22.50991598,1.3344,0.7391,0.3863,0.2423
8721_1901,S,E,E,1-48772,-1.711175314,10.77905541,-1.131016302,0.077015455,-0.239191008,-0.426868663,0.164390976,-0.780455186,0.130186534,0.001375943,0.192100162,-0.012433384,9.753230842,-0.04830948,9.91963585,-0.10021466,0.069453446,-2.677250926,-3.860851382,-0.747126412,4.657138567,-0.16576331,-0.180694133,-0.371906837,0.108227312,-0.898349237,-0.900712489,4.913203371,-0.153325753,-0.277761841,-0.381044107,0.060536311,-0.845234819,-0.673958956,3.36373891,,3.200101551,2.788059801,,,0.0,0.0,0.0,0.0,-1.42622119,-0.951949978,0.0,0.0,140.8172058,190.5594182,9.971087894,9.040495307,12.50928424,0.105868904,1.671959217,1.551196957,10.15415183,,,0.138636947,0.251219988,0.0456506,10.25876151,0.040182892,-0.033681172,0.04003261,-0.028958529,0.046699818,-0.03482337,0.015718562,-0.027762721,0.032201688,-0.044279582,0.032093441,-0.044497462,0.001364149,0.008930706,0.010585307,-0.001807584,0.013743905,-0.003922798,0.016258226,-0.002870991,-0.029647495,0.02986015,0.006795966,0.001346697,0.027802745,-0.020038807,-0.00517679,0.003272029,0.012785174,-0.008799155,0.023237948,-0.020221554,0.018316625,-0.008664492,0.023560801,-0.016890763,-0.040743673,0.060791511,-0.061960989,0.079945569,-0.064482505,0.083072486,0.007258527,-0.008012968,0.015959126,-0.018156908,0.089272392,-0.085577281,0.093676274,-0.118016452,0.032400045,-0.042631602,-0.000295401,0.00884611,0.005434673,-0.015872624,0.009509362,0.020520043,0.087119729,-0.043780823,-0.006719214,0.017550544,-0.153976005,0.035378585,2.927706973,0.205569688,-1.308545412,-0.804600521,1.640246959,-0.078520537,4.981918591,-0.061223295,3.269603177,-0.075799904,2.281501707,-0.230852128,1.869874178,0.013897716,-1.174083674,-1.269840644,-2.359225037,-0.657334658,18.5193496,-17.95001777,16.65476907,-19.8145983,15.98911192,-20.48025546,15.59050685,-20.87886052,17.00672316,-19.46264422,16.26676911,-20.20259827,15.88385376,-20.58551361,2.871419217,7.058905575,2.458333333,0.73995405,1.122869392,10.63041159,21.85295597,21.79268817,1.8568,0.8387,0.4165,0.3036
8934_3702,S,E,E,1-456508,-4.746239329,9.50557344,-1.258751092,,,,,-0.125338249,-0.346429055,-0.183567082,-0.30827099,-0.072470775,9.346325142,-0.340949704,9.761534019,0.222369628,0.499103111,,,,-945.0755645,-0.743971172,,,,,-0.25947911,2.942623924,-0.743971172,-0.046433081,,,-0.580873875,-0.482093944,2.882329437,2.40721266,1.894087074,1.686438666,,,180.2022135,112.2030867,19.16069116,0.0,-1.641763194,-0.808432433,0.0,14.11786294,0.0,15.0871134,9.040407438,4.774467826,5.955982663,0.0,1.61888008,1.87568701,9.022625333,,,0.396109939,0.861068582,0.0207929,9.385289557,0.003732673,-0.006072846,0.003364242,-0.005057885,0.002459808,-0.003180977,0.002778566,-0.001061978,0.003641838,-0.003275431,0.003557081,-0.003239171,0.001206652,-0.001590027,0.001617935,-0.000673131,0.002275043,-0.000926633,0.001720518,-0.000781662,0.003353305,-0.001745551,0.002295025,-0.000283075,0.004905552,-0.006288451,-0.000699859,0.002781976,0.000548242,-0.000440606,0.002040821,-0.001204314,-0.000498289,0.001214388,-0.000685771,0.00126886,0.002486669,-0.001917189,0.006010853,-0.007767349,0.005000694,-0.008262292,-0.000628372,0.001050758,0.000219337,-0.001039879,0.003432635,-0.002443268,0.001087741,-0.001290787,0.002437275,-0.0023705,0.001352367,-0.000305236,0.003469297,-0.000642885,0.001322126,-0.001114527,-0.000871007,0.001844499,0.008769909,-0.006066848,0.00993032,-0.00027686,3.087655968,0.072610214,1.367328448,1.39442057,3.012905379,1.223185551,2.22892278,-0.401673694,2.250957514,0.666749943,1.341920746,-0.830718893,1.466560902,-0.194221803,1.177506606,2.47523158,-1.05672911,-0.59429084,19.1770432,-15.49117182,17.6678664,-17.00034862,17.03429006,-17.63392496,16.77060815,-17.89760686,17.94807352,-16.7201415,17.30605968,-17.36215534,16.96495876,-17.70325626,5.099760172,11.02206231,2.161290323,0.64201384,0.983114761,9.294269015,38.9,38.9,1.2694,0.6131,0.3375,0.1485
8713_3703,S,E,E,1-43856,-1.678338953,10.23473561,-0.908479017,-0.272410272,0.532693241,-0.063465903,0.73412521,-1.187919563,-0.184272797,-0.161283543,-0.193716997,-0.161712188,9.356750672,-0.204398704,9.569813667,-0.179168836,0.093345448,-1.944365402,-2.578383613,-1.094330649,2.473506945,-0.485191755,0.164191245,-0.257195311,0.367633218,-0.682283245,-1.232961812,3.112445226,-0.48895696,0.215068037,-0.231667215,0.460225621,-0.695548408,-1.290535462,3.426646056,2.870790362,2.308554738,1.794194011,,,0.0,0.0,5.671768174,50.71927885,-1.195330459,-0.36718418,128.2392308,75.80078125,114.9753708,71.53309796,9.774259227,3.027903048,2.890244275,0.102050255,2.334967946,1.692926878,9.804054609,,,0.195567198,0.170027861,0.0426397,10.22354882,0.107811546,-0.122338111,0.105119798,-0.114809994,0.090307113,-0.112325764,0.003910342,-0.004062816,0.003380905,-0.0003908,0.003793304,-0.000594237,7.99e-05,-0.002175443,0.000523083,-0.000357821,0.001388959,-0.000337888,0.000801071,0.003232157,0.006501439,0.001274709,0.008106529,0.003710733,0.025627081,-0.02279178,0.015931536,-0.020825398,0.064919423,-0.077072225,0.049787568,-0.066955128,-0.000130911,-0.001021149,-9.1e-05,-0.000273491,-0.00305947,0.00366211,0.001877184,0.002600333,0.016768097,-0.012450167,0.003415842,-0.001571021,0.005348396,-0.010495049,0.056922614,-0.066591975,0.024686177,-0.035214668,0.025534158,-0.031844043,0.014605119,-0.02004182,-0.009121143,0.015857801,-0.010902701,0.022383303,-0.01571425,0.00177455,-0.037327674,0.006659902,-0.032294343,0.037934992,2.898180954,0.118304514,2.920653623,1.416004487,2.896210689,0.586216516,2.491295336,-0.454864095,1.989068276,-1.217258578,2.345073542,-0.561232284,1.511132011,-0.081782764,1.378449775,1.994617342,1.255211125,1.891757041,18.26838937,-18.04603997,16.8150419,-19.49938744,16.32133118,-19.99309815,16.08239903,-20.2320303,17.06495077,-19.24947857,16.52235982,-19.79206951,16.25004224,-20.06438709,3.619184638,9.870503559,2.727272727,0.542590948,0.814908527,10.14825581,22.27945802,22.30988878,1.3158,0.6147,0.2213,0.1717
