Name,plateifu,MANGAID,objra,objdec,Type,TType,Unsure,Bars,Edge_on,Tidal,C,E_C,A,E_A,S,E_S,cas_flag
manga-10221-9102 ,10221-9102 ,1-584862 ,124.47296256,23.4721789379,S          ,11,0,0.0,0,1,4.598,0.106,0.161,0.027,0.1,0.055,1
manga-10222-12701,10222-12701,1-50542  ,43.0975056849,-8.51039014523,Sa         ,1,0,0.0,1,0,3.615,0.242,0.254,0.002,0.39,0.297,1
manga-10222-12702,10222-12702,1-50480  ,43.943883293,-8.40880774285,SABbc      ,4,0,0.25,0,0,3.045,0.176,0.175,0.006,0.24,0.454,1
manga-10222-12703,10222-12703,1-50666  ,44.4928741137,-6.69840791282,Sb         ,3,0,0.0,1,0,3.02,0.302,0.069,0.007,0.25,0.441,1
manga-10222-12704,10222-12704,1-50607  ,43.1620244157,-7.3159057948,SBbc       ,4,0,1.0,0,0,3.409,0.219,0.157,0.009,0.17,0.413,1
manga-10222-12705,10222-12705,1-50801  ,45.1052926568,-8.27625811308,SABc       ,5,0,0.5,0,0,2.995,0.206,0.153,0.02,0.28,0.808,1
manga-10222-1901 ,10222-1901 ,1-50814  ,44.7458039287,-7.30034111862,E          ,-5,0,0.0,0,1,3.459,0.347,0.184,0.008,0.17,0.404,1
manga-10222-1902 ,10222-1902 ,1-50669  ,45.1155381689,-7.30055506089,Sa         ,1,0,0.0,1,1,2.472,0.415,0.104,0.005,0.18,0.324,1
manga-10222-3701 ,10222-3701 ,1-50529  ,43.3520007983,-8.87881317257,SBbc       ,4,0,0.75,0,0,3.902,0.219,0.485,0.691,2.16,0.57,1
manga-10222-3702 ,10222-3702 ,1-50577  ,43.0551098121,-6.76488596809,E          ,-5,0,0.0,0,1,3.792,0.318,0.062,0.001,0.06,0.101,1
manga-10222-3703 ,10222-3703 ,1-50622  ,43.5219976469,-7.34507071933,Edc        ,-5,0,0.0,0,0,3.974,0.274,0.277,0.001,0.47,0.275,1
manga-10222-3704 ,10222-3704 ,1-50472  ,44.5428346492,-8.95538297428,SABb       ,3,0,0.5,1,0,3.972,0.274,0.28,0.009,0.68,0.71,1
manga-10222-6101 ,10222-6101 ,1-582721 ,42.326160518,-8.17494454345,Sab        ,2,0,0.0,0,1,3.635,0.175,0.139,0.002,0.18,0.217,1
manga-10222-6102 ,10222-6102 ,1-50548  ,42.5538455207,-8.16393221643,Scd        ,6,1,0.0,0,0,2.707,0.113,0.461,0.058,1.05,1.167,0
manga-10222-6103 ,10222-6103 ,1-50537  ,42.9848765783,-8.37704983026,SBbc       ,4,0,0.75,0,0,4.009,0.215,0.145,0.012,0.13,0.359,1
manga-10222-6104 ,10222-6104 ,1-50515  ,43.2150088708,-7.97165223202,SAB0       ,-2,0,0.25,0,0,4.469,0.257,0.118,0.007,0.06,0.179,1
manga-10222-9101 ,10222-9101 ,1-50628  ,43.297016234,-7.53251485588,SBd        ,7,0,1.0,0,0,2.751,0.286,0.192,0.009,0.14,0.433,1
manga-10222-9102 ,10222-9102 ,1-50641  ,44.1449456196,-7.11981395605,SABc       ,5,0,0.25,0,0,3.039,0.161,0.159,0.028,0.23,0.4895,1
manga-10223-12701,10223-12701,1-551444 ,31.81709,-1.01273,E          ,-5,0,0.0,0,1,3.668,0.101,0.521,0.015,1.1,1.156,1
manga-10223-12702,10223-12702,1-35586  ,32.3864687333,-0.999897937983,SBd        ,7,0,1.0,0,0,2.944,0.182,0.253,0.036,0.09,0.458,1
manga-10223-12703,10223-12703,1-36004  ,32.8251959509,-0.980760023024,Sbc        ,4,0,0.0,1,0,3.123,0.245,0.151,0.016,0.4,0.687,1
manga-10223-12704,10223-12704,1-108881 ,33.2316,-0.46726,SBcd       ,6,1,1.0,0,0,3.092,0.122,0.553,0.091,1.37,1.55,0
manga-10223-12705,10223-12705,1-35953  ,33.2231013087,-0.908470876896,Sc         ,5,0,0.0,0,0,3.059,0.177,0.187,0.045,0.43,1.149,1
manga-10223-1901 ,10223-1901 ,1-35840  ,31.4432289025,0.626055926871,Edc        ,-5,0,0.0,0,0,3.538,0.416,0.081,0.002,0.1,0.167,1
manga-10223-1902 ,10223-1902 ,1-35957  ,33.5076729586,-0.977438774843,SABab      ,2,0,0.25,0,0,2.631,0.32,0.164,0.003,0.16,0.258,1
manga-10223-3701 ,10223-3701 ,1-35650  ,31.5666031749,-0.291437101791,S          ,11,0,0.0,0,1,4.085,0.256,0.135,0.001,0.03,0.075,1
manga-10223-3702 ,10223-3702 ,1-35973  ,33.5246434178,-0.276961112728,Edc        ,-5,0,0.0,0,0,2.877,0.591,0.06,0.003,0.27,0.277,1
manga-10223-3703 ,10223-3703 ,1-36098  ,33.4762490468,0.448261788956,SBab       ,2,0,0.75,0,0,3.144,0.321,0.08,0.015,-0.03,0.0485,1
manga-10223-3704 ,10223-3704 ,1-35952  ,33.6223942904,-0.767955133457,SABa       ,1,0,0.5,0,0,3.181,0.252,0.052,0.068,0.2,0.59,1
manga-10223-6101 ,10223-6101 ,1-35897  ,32.4874800229,0.876408538366,SBd        ,7,0,1.0,1,0,3.13,0.261,0.144,0.014,0.41,0.4055,1
manga-10223-6102 ,10223-6102 ,1-35912  ,32.1500267146,0.458344136935,Edc        ,-5,0,0.0,0,1,4.527,0.249,0.087,0.007,0.07,0.156,1
manga-10223-6103 ,10223-6103 ,1-35816  ,31.487621624,0.773356454291,E          ,-5,0,0.0,0,1,4.284,0.252,0.082,0.006,0.08,0.149,1
manga-10223-6104 ,10223-6104 ,1-35870  ,31.9585996105,0.873067964001,Sb         ,3,0,0.0,1,0,3.318,0.376,0.063,0.009,0.23,0.451,1
manga-10223-9101 ,10223-9101 ,1-35876  ,32.0648460388,1.19544160366,S          ,11,0,0.0,0,1,4.391,0.177,0.176,0.005,0.19,0.292,1
manga-10223-9102 ,10223-9102 ,1-603261 ,31.9988521199,0.802526851078,Sbc        ,4,0,0.0,1,0,3.078,0.311,0.167,0.011,0.51,0.722,1
manga-10224-12701,10224-12701,1-35935  ,34.5070413038,-0.415554759167,SABdm      ,8,0,0.5,0,0,3.508,0.23,0.496,0.045,-0.03,0.298,1
manga-10224-12702,10224-12702,1-35923  ,34.7499415182,-0.601735510346,SBd        ,7,0,1.0,0,0,2.77,0.121,0.468,0.062,-0.02,0.1995,0
manga-10224-12703,10224-12703,1-603624 ,36.9643538512,0.501541369456,SBc        ,5,0,1.0,1,0,3.941,0.144,0.072,0.017,-2.57,1.442,1
manga-10224-12704,10224-12704,1-36276  ,34.7823838662,0.61302089918,SABc       ,5,0,0.5,0,1,2.624,0.162,0.172,0.021,0.15,0.673,1
manga-10224-12705,10224-12705,1-515765 ,35.7594398414,-0.143668052616,Sb         ,3,0,0.0,0,1,2.86,0.585,1.004,0.004,0.55,0.466,1
manga-10224-1901 ,10224-1901 ,1-36285  ,35.2350380375,1.03388151891,S0a        ,0,0,0.0,0,0,2.948,0.529,0.064,0.005,0.16,0.272,1
manga-10224-1902 ,10224-1902 ,1-36471  ,37.1524983344,-0.246625627,E          ,-5,0,0.0,0,0,3.237,0.476,0.099,0.92,0.05,0.101,1
manga-10224-3701 ,10224-3701 ,1-35937  ,34.3991810957,-0.493589654998,S0         ,-2,0,0.0,0,0,3.832,0.268,0.052,0.003,0.06,0.128,1
manga-10224-3702 ,10224-3702 ,1-35926  ,34.9213774441,-0.255640663023,SABbc      ,4,0,0.5,0,0,4.876,0.34,0.171,0.001,0.22,0.166,1
manga-10224-3703 ,10224-3703 ,1-36317  ,36.8819506631,0.877403370271,Sb         ,3,0,0.0,0,0,2.785,0.315,0.19,0.043,0.19,0.444,1
manga-10224-3704 ,10224-3704 ,1-108949 ,35.418845091,0.255233152292,SB0a       ,0,0,0.75,0,0,3.569,0.342,0.064,0.001,0.04,0.081,1
manga-10224-6101 ,10224-6101 ,1-36267  ,34.8287929835,-0.820877062224,Sbc        ,4,0,0.0,0,0,2.797,0.221,0.173,0.014,-0.05,0.215,1
manga-10224-6102 ,10224-6102 ,1-36266  ,35.1105896278,-0.312863777025,S0         ,-2,0,0.0,0,0,4.077,0.275,0.066,0.004,0.06,0.12,1
manga-10224-6103 ,10224-6103 ,1-36278  ,34.478591916,0.251777142477,SABc       ,5,0,0.5,0,0,2.275,0.19,0.182,0.005,0.21,0.414,1
manga-10224-6104 ,10224-6104 ,1-36295  ,35.6239396771,0.38268116579,SBd        ,7,0,1.0,1,0,3.049,0.236,0.202,0.005,0.41,0.518,1
manga-10224-9101 ,10224-9101 ,1-582042 ,34.7485323693,0.330017800119,Sc         ,5,0,0.0,0,0,2.82,0.199,0.264,0.004,0.31,0.376,1
manga-10224-9102 ,10224-9102 ,1-36258  ,35.1522021244,-0.380157724524,Sc         ,5,0,0.0,1,0,2.934,0.313,0.103,0.024,0.16,0.385,1
manga-10225-12701,10225-12701,1-36456  ,37.4771197832,-0.167381683377,Sbc        ,4,0,0.0,0,0,3.176,0.196,0.236,0.037,0.1,0.593,1
manga-10225-12702,10225-12702,1-36522  ,37.3913006342,0.37325279653,SBd        ,7,1,1.0,0,0,3.182,0.136,0.213,0.072,-0.09,0.465,1
manga-10225-12703,10225-12703,1-36562  ,37.9307094692,0.293505774944,SABcd      ,6,0,0.5,0,0,2.623,0.12,0.284,0.147,0.87,1.373,1
manga-10225-12704,10225-12704,1-36452  ,37.5451998512,-0.648239013459,SBa        ,1,0,0.75,0,0,4.931,0.226,0.103,0.006,0.0,0.047,1
manga-10225-12705,10225-12705,1-36476  ,36.9688026381,-1.15280687364,E          ,-5,0,0.0,0,1,4.175,0.277,-0.011,0.067,-1.79,0.895,1
manga-10225-1902 ,10225-1902 ,1-36447  ,37.5496070403,-0.59794219134,SABa       ,1,0,0.5,0,0,2.955,0.529,0.082,0.002,0.23,0.268,1
manga-10225-3701 ,10225-3701 ,1-36457  ,37.0435879343,-1.05715345139,SABdm      ,8,0,0.5,0,0,2.733,0.374,0.31,0.005,0.1,0.13,1
manga-10225-3703 ,10225-3703 ,1-547903 ,37.5298354344,-0.723111692308,S0         ,-2,0,0.0,0,0,3.766,0.4,0.047,0.003,0.13,0.193,1
manga-10225-3704 ,10225-3704 ,1-36423  ,37.9683313637,-0.279840490138,SABbc      ,4,0,0.5,0,0,2.507,0.273,0.287,0.005,0.18,0.336,1
manga-10225-6101 ,10225-6101 ,1-36448  ,37.4964499583,-0.598960098086,SABd       ,7,1,0.5,1,0,2.577,0.386,0.093,0.017,0.13,0.353,1
manga-10225-6102 ,10225-6102 ,1-36298  ,35.9008347512,0.225713974118,SABd       ,7,0,0.5,0,0,2.853,0.174,0.399,0.023,0.57,1.176,1
manga-10225-6104 ,10225-6104 ,1-36566  ,38.0490620926,0.224021539896,E          ,-5,0,0.0,0,1,3.858,0.39,0.09,0.003,0.11,0.182,1
manga-10225-9101 ,10225-9101 ,1-36548  ,37.7521626483,0.48231527431,SBab       ,2,0,1.0,0,0,3.693,0.341,0.145,0.008,0.25,0.426,1
manga-10225-9102 ,10225-9102 ,1-36559  ,37.8902337877,0.756324689931,SBd        ,7,0,1.0,0,0,3.162,0.171,0.526,0.018,0.54,0.753,1
manga-10226-12701,10226-12701,1-36564  ,38.0811947747,0.671967980186,S0a        ,0,0,0.0,0,0,3.032,0.433,0.191,0.005,0.12,0.137,1
manga-10226-12702,10226-12702,1-36416  ,38.1001719357,-0.55207323206,SB0        ,-2,0,0.75,0,0,3.441,0.398,0.099,0.002,0.11,0.0955,1
manga-10226-12703,10226-12703,1-36587  ,38.2536656642,0.674131504103,S0         ,-2,0,0.0,0,0,3.398,0.424,0.05,0.002,0.18,0.097,1
manga-10226-12704,10226-12704,1-36593  ,38.2958339707,0.0673889679678,SABb       ,3,0,0.5,0,1,2.704,0.367,0.145,0.006,0.14,0.1105,1
manga-10226-12705,10226-12705,1-603667 ,37.93008,0.90429,Sc         ,5,0,0.0,0,0,2.79,0.132,0.091,0.007,0.18,0.227,1
manga-10226-1901 ,10226-1901 ,1-36417  ,38.208945111,-0.3532912511,Sbc        ,4,0,0.0,1,0,3.18,0.419,0.184,0.006,0.37,0.232,1
manga-10226-1902 ,10226-1902 ,1-36585  ,38.197622053,0.678101681319,Sc         ,5,1,0.0,0,0,2.92,0.518,0.265,0.004,0.2,0.0925,1
manga-10226-3701 ,10226-3701 ,1-36560  ,37.997653039,0.748069852645,SABb       ,3,1,0.5,1,0,3.02,0.281,0.057,0.019,0.44,0.532,1
manga-10226-3702 ,10226-3702 ,1-36565  ,38.1587047424,0.594245404121,SBm        ,9,0,1.0,0,1,3.055,0.332,0.338,0.003,0.37,0.185,1
manga-10226-3703 ,10226-3703 ,1-36392  ,37.9355048883,-0.945542508084,Sab        ,2,0,0.0,1,0,3.335,0.288,0.238,0.003,0.43,0.1715,1
manga-10226-3704 ,10226-3704 ,1-36386  ,37.779258815,-1.10518325836,SBab       ,2,0,1.0,0,0,3.33,0.221,0.119,0.024,0.26,0.231,1
manga-10226-6101 ,10226-6101 ,1-603668 ,37.94676,0.31183,Sb         ,3,0,0.0,0,0,2.441,0.242,0.224,0.173,0.33,0.5385,1
manga-10226-6102 ,10226-6102 ,1-548401 ,37.8695385427,-0.210313896642,Sab        ,2,0,0.0,0,0,2.914,0.369,0.084,0.002,0.09,0.081,1
manga-10226-6103 ,10226-6103 ,1-36571  ,38.1251900222,0.233624615865,SABab      ,2,0,0.5,0,1,3.412,0.267,0.387,0.018,-0.1,0.2115,1
manga-10226-6104 ,10226-6104 ,1-603674 ,38.2552043968,0.420819003951,SABa       ,1,0,0.5,0,0,4.605,0.323,0.132,0.001,0.15,0.062,1
manga-10226-9101 ,10226-9101 ,1-36197  ,36.00555,0.252243,SBb        ,3,0,0.75,0,0,4.101,0.24,0.149,0.022,0.12,0.195,1
manga-10226-9102 ,10226-9102 ,1-36420  ,38.2325320155,-0.131245004936,SAB        ,11,0,0.5,0,1,4.266,0.221,0.251,0.005,0.26,0.1615,1
manga-10492-12701,10492-12701,1-380045 ,123.338037496,57.852238539,SBb        ,3,0,0.75,0,0,3.763,0.112,0.405,1.215,-102.97,1.9795,0
manga-10492-12702,10492-12702,1-380097 ,124.064089969,57.5305417333,SABb       ,3,0,0.5,0,0,3.437,0.256,0.171,0.007,0.21,0.152,1
manga-10492-12703,10492-12703,1-584822 ,123.40504,58.1386,Sab        ,2,0,0.0,0,1,4.203,0.087,0.41,0.035,0.77,0.606,0
manga-10492-12704,10492-12704,1-605088 ,123.322,58.01039,Sc         ,5,0,0.0,0,0,2.687,0.134,0.226,0.013,0.46,0.3525,1
manga-10492-12705,10492-12705,1-584905 ,125.453893616,56.2899230993,SBb        ,3,0,1.0,0,0,4.022,0.172,0.228,0.009,0.52,0.2735,1
manga-10492-1901 ,10492-1901 ,1-380334 ,123.321746651,58.3616274559,S          ,11,1,0.0,0,1,2.86,0.397,0.305,0.014,0.13,0.199,1
manga-10492-1902 ,10492-1902 ,1-380333 ,123.686548781,58.2798468272,SAB0a      ,0,0,0.5,0,0,3.66,0.408,0.055,0.002,0.16,0.0795,1
manga-10492-3701 ,10492-3701 ,1-584800 ,122.414897071,57.5246917727,S0         ,-2,0,0.0,0,0,3.567,0.365,0.059,0.003,0.05,0.0645,1
manga-10492-3702 ,10492-3702 ,1-379990 ,122.608426505,57.7524232824,SABa       ,1,1,0.5,0,0,2.842,0.299,0.034,0.038,-0.13,0.297,1
manga-10492-3703 ,10492-3703 ,1-380384 ,124.182169128,58.4360546793,Sb         ,3,1,0.0,0,0,2.808,0.35,0.055,0.02,0.18,0.247,1
manga-10492-3704 ,10492-3704 ,1-380299 ,124.067191853,57.1671902076,SABab      ,2,0,0.5,1,0,3.14,0.375,0.071,0.006,0.17,0.146,1
manga-10492-6101 ,10492-6101 ,1-379811 ,123.717488293,55.610248053,Sa         ,1,1,0.0,0,0,2.863,0.398,0.077,0.026,0.02,0.028,1
manga-10492-6102 ,10492-6102 ,1-380000 ,121.960564881,56.6934864581,SBab       ,2,0,0.75,0,0,4.106,0.249,0.091,0.003,0.11,0.0805,1
manga-10492-6103 ,10492-6103 ,1-605069 ,122.972980643,57.9518925517,Sa         ,1,0,0.0,0,1,3.735,0.281,0.168,0.006,0.18,0.1245,1
manga-10492-6104 ,10492-6104 ,1-380032 ,122.985123942,56.9790067546,SB0a       ,0,0,0.75,0,0,4.431,0.253,0.088,0.005,0.03,0.055,1
manga-10492-9101 ,10492-9101 ,1-605026 ,121.888906322,56.42572994,SABab      ,2,0,0.5,0,0,3.167,0.195,0.126,0.008,0.25,0.202,1
manga-10492-9102 ,10492-9102 ,1-380300 ,124.062110011,57.7093321492,SABb       ,3,0,0.5,0,0,3.877,0.19,0.149,0.007,0.45,0.2225,1
manga-10493-12701,10493-12701,1-351890 ,121.230107529,52.070824218,SABb       ,3,0,0.5,0,1,2.975,0.228,0.169,0.007,0.34,0.2655,1
manga-10493-12702,10493-12702,1-351923 ,121.87594397,51.2938363047,Sc         ,5,0,0.0,1,0,2.97,0.169,0.26,0.013,0.84,0.488,0
manga-10493-12703,10493-12703,1-352017 ,125.157167091,52.5183615196,Scd        ,6,0,0.0,0,0,2.743,0.108,0.215,0.042,0.15,0.408,1
manga-10493-12704,10493-12704,1-352066 ,123.801,51.95655,Sd         ,7,0,0.0,1,0,3.053,0.268,0.167,0.028,0.31,0.4065,1
manga-10493-12705,10493-12705,1-352120 ,123.634296628,51.8848676438,SABc       ,5,0,0.5,0,0,3.285,0.169,0.274,0.14,0.47,0.7095,1
manga-10493-1901 ,10493-1901 ,1-352045 ,123.971469333,51.7625693845,E          ,-5,0,0.0,0,0,3.771,0.353,0.064,0.003,0.28,0.136,1
manga-10493-1902 ,10493-1902 ,1-352023 ,124.327366784,52.029915216,S0a        ,0,0,0.0,0,0,3.106,0.501,0.077,0.006,0.23,0.16,1
manga-10493-3701 ,10493-3701 ,1-352102 ,122.854276586,52.5303806741,Sbc        ,4,0,0.0,0,0,2.66,0.193,0.292,0.014,0.34,0.3255,1
manga-10493-3702 ,10493-3702 ,1-548340 ,122.628173694,53.0055708528,Edc        ,-5,0,0.0,0,1,3.462,0.348,0.147,0.426,0.1,0.095,1
manga-10493-3703 ,10493-3703 ,1-352293 ,123.442645039,52.8654606206,SAB0a      ,0,1,0.5,0,0,3.023,0.263,0.125,2.997,0.07,0.193,1
manga-10493-3704 ,10493-3704 ,1-46056  ,126.015363581,51.9043309231,SBab       ,2,0,0.75,0,0,3.069,0.397,0.079,0.004,0.1,0.1045,1
manga-10493-6101 ,10493-6101 ,1-351913 ,121.839452201,51.9156860618,S0         ,-2,0,0.0,0,0,3.723,0.367,0.052,0.004,0.09,0.106,1
manga-10493-6102 ,10493-6102 ,1-351971 ,122.560230731,51.8725480581,E          ,-5,0,0.0,0,0,3.603,0.348,0.104,0.005,0.05,0.0735,1
manga-10493-6103 ,10493-6103 ,1-352292 ,123.431728264,52.9606166229,E          ,-5,0,0.0,0,0,3.903,0.227,0.232,0.022,-0.04,0.1215,1
manga-10493-6104 ,10493-6104 ,1-352063 ,124.546178511,52.4524343005,Sa         ,1,0,0.0,0,1,3.123,0.317,0.125,0.01,0.0,0.031,1
manga-10493-9101 ,10493-9101 ,1-548337 ,121.807476863,51.1547899704,SABb       ,3,0,0.5,0,0,3.662,0.21,0.182,0.041,0.24,0.2995,1
manga-10493-9102 ,10493-9102 ,1-352156 ,122.353247822,52.4793907969,SABc       ,5,0,0.5,0,0,2.91,0.188,0.146,0.029,0.22,0.3955,1
manga-10494-12701,10494-12701,1-352403 ,126.358455793,53.9689342469,SABa       ,1,0,0.5,0,0,2.949,0.415,0.083,0.521,0.55,0.113,1
manga-10494-12702,10494-12702,1-352560 ,124.516048563,54.61908305,S0         ,-2,0,0.0,0,0,4.154,0.099,0.805,0.855,3.29,0.2575,0
manga-10494-12703,10494-12703,1-584830 ,123.648009414,55.1443120905,E          ,-5,0,0.0,0,0,3.773,0.124,0.203,0.017,0.13,0.136,1
manga-10494-12704,10494-12704,1-352569 ,125.388260894,55.1519680813,E          ,-5,0,0.0,0,1,4.159,0.152,0.302,0.013,0.51,0.3445,1
manga-10494-12705,10494-12705,1-352635 ,126.132757726,54.853889824,SABc       ,5,0,0.25,0,0,2.92,0.081,0.171,0.018,0.14,0.2505,1
manga-10494-1901 ,10494-1901 ,1-379920 ,123.71533674,55.0938054648,S0(dwarf)  ,-2,1,0.0,0,0,2.686,0.538,0.091,0.009,0.13,0.147,1
manga-10494-1902 ,10494-1902 ,1-379503 ,123.288183201,54.6374161301,S0         ,-2,0,0.0,0,0,4.095,0.331,0.123,0.002,0.12,0.063,1
manga-10494-3701 ,10494-3701 ,1-352409 ,126.179179705,54.2242363566,Sb         ,3,0,0.0,0,1,2.612,0.245,0.185,0.003,0.1,0.101,1
manga-10494-3702 ,10494-3702 ,1-379941 ,123.361510012,55.2263795045,SABa       ,1,1,0.5,0,0,2.965,0.378,0.091,0.014,0.01,0.057,1
manga-10494-3703 ,10494-3703 ,1-379877 ,124.12820127,55.2976316461,S0a        ,0,0,0.0,0,0,3.843,0.344,0.172,0.002,0.36,0.1295,1
manga-10494-3704 ,10494-3704 ,1-352662 ,126.349894378,54.8392990909,Sb         ,3,1,0.0,0,0,2.68,0.363,0.19,0.011,0.24,0.256,1
manga-10494-6101 ,10494-6101 ,1-352513 ,123.255280115,54.5211784944,SABb       ,3,0,0.5,0,0,2.837,0.212,0.114,1.323,0.13,0.134,1
manga-10494-6102 ,10494-6102 ,1-352603 ,124.924098232,54.6272766082,Edc        ,-5,0,0.0,0,1,3.907,0.265,0.137,0.009,0.06,0.0935,1
manga-10494-6103 ,10494-6103 ,1-379829 ,124.666914025,55.437998958,Sbc        ,4,0,0.0,0,0,2.439,0.208,0.143,0.01,0.04,0.119,1
manga-10494-6104 ,10494-6104 ,1-352538 ,125.253570622,55.2002119839,E          ,-5,0,0.0,0,0,3.764,0.284,0.163,0.002,0.05,0.0515,1
manga-10494-9101 ,10494-9101 ,1-379814 ,124.017452682,55.3945436861,Sbc        ,4,0,0.0,0,0,3.248,0.186,0.135,0.015,0.05,0.105,1
manga-10494-9102 ,10494-9102 ,1-379865 ,124.339174229,55.3405265396,SBb        ,3,0,1.0,0,0,2.826,0.2,0.098,0.009,0.23,0.234,1
manga-10495-12701,10495-12701,1-45571  ,123.967317732,46.6951874734,SABab      ,2,0,0.25,0,0,2.911,0.209,0.151,0.005,0.15,0.0835,1
manga-10495-12702,10495-12702,1-45704  ,125.177974875,47.321728197,E          ,-5,0,0.0,0,0,3.961,0.192,0.372,0.15,0.14,0.156,1
manga-10495-12703,10495-12703,1-548314 ,125.786334999,48.6194340881,S0         ,-2,0,0.0,0,1,2.886,0.45,0.386,0.705,0.2,0.2,1
manga-10495-12704,10495-12704,1-45208  ,124.272419897,48.312047545,SBb        ,3,0,1.0,0,0,0.47,0.059,1.741,0.001,3.39,0.187,0
manga-10495-12705,10495-12705,1-46266  ,126.435741189,47.7842618758,Sb         ,3,0,0.0,0,0,2.586,0.262,0.207,0.007,0.02,0.075,1
manga-10495-1901 ,10495-1901 ,1-45281  ,123.153847541,48.1818124916,SABb       ,3,0,0.5,0,0,2.886,0.206,0.097,0.014,0.13,0.2115,1
manga-10495-1902 ,10495-1902 ,1-45690  ,124.541864559,47.3564477818,S0         ,-2,0,0.0,0,0,2.985,0.472,0.12,0.006,0.13,0.0785,1
manga-10495-3701 ,10495-3701 ,1-45554  ,125.069472444,46.872648741,Edc        ,-5,0,0.0,0,0,3.106,0.34,0.069,0.004,0.08,0.095,1
manga-10495-3702 ,10495-3702 ,1-45643  ,123.208230955,47.4426484048,Sc         ,5,0,0.0,0,0,2.925,0.158,0.309,0.018,0.32,0.3365,1
manga-10495-3703 ,10495-3703 ,1-45694  ,125.287570599,47.2773820655,SB0        ,-2,0,0.75,0,0,3.408,0.339,0.052,0.005,0.09,0.1025,1
manga-10495-3704 ,10495-3704 ,1-548285 ,126.273855021,47.1543864972,Edc        ,-5,0,0.0,0,0,4.67,0.206,0.236,0.036,-0.15,0.218,1
manga-10495-6101 ,10495-6101 ,1-548290 ,124.681368815,47.0492168183,S0         ,-2,0,0.0,0,0,3.36,0.235,0.149,0.392,0.1,0.113,1
manga-10495-6102 ,10495-6102 ,1-45702  ,125.038784864,47.1906485842,SABa       ,1,0,0.25,0,0,3.15,0.321,0.073,0.007,0.01,0.048,1
manga-10495-6103 ,10495-6103 ,1-45249  ,123.555574453,48.1381757363,Sab        ,2,0,0.0,0,0,3.183,0.304,0.102,0.006,0.0,0.033,1
manga-10495-6104 ,10495-6104 ,1-45698  ,125.092317444,47.2275658799,E          ,-5,0,0.0,0,1,3.159,0.301,0.056,0.802,0.02,0.0585,1
manga-10495-9101 ,10495-9101 ,1-45641  ,123.106993469,47.5425831348,SBc        ,5,0,1.0,0,0,3.096,0.148,0.25,0.018,0.39,0.391,1
manga-10495-9102 ,10495-9102 ,1-45514  ,125.963282432,46.9951697594,S0a        ,0,0,0.0,0,0,3.594,0.25,0.236,0.02,0.16,0.1295,1
manga-10496-12701,10496-12701,1-122535 ,124.672202647,40.1362967073,Sab        ,2,0,0.0,1,0,3.185,0.305,0.168,0.006,0.22,0.1745,1
manga-10496-12702,10496-12702,1-122623 ,123.801912144,41.2146716573,SABb       ,3,0,0.5,0,0,3.254,0.145,0.116,0.015,0.01,0.0565,1
manga-10496-12703,10496-12703,1-72413  ,124.448303599,41.9828522195,Sd         ,7,0,0.0,1,0,2.768,0.13,0.367,0.043,-0.66,0.808,0
manga-10496-12704,10496-12704,1-122711 ,125.4594,41.876266,SABb       ,3,0,0.5,0,1,2.957,0.272,0.27,0.004,0.23,0.143,1
manga-10496-12705,10496-12705,1-72416  ,124.220085992,41.7318089828,SABc       ,5,0,0.5,0,0,2.495,0.201,0.219,0.009,0.2,0.2305,1
manga-10496-1901 ,10496-1901 ,1-122869 ,125.233090842,41.1343286135,SABab      ,2,0,0.25,0,1,4.02,0.292,0.11,0.009,0.17,0.1685,1
manga-10496-1902 ,10496-1902 ,1-122783 ,126.648895962,41.0849826648,SB0a       ,0,0,1.0,0,0,3.964,0.272,0.133,0.014,0.2,0.1945,1
manga-10496-3701 ,10496-3701 ,1-122684 ,124.832414972,41.5126774791,S0         ,-2,0,0.0,0,0,3.832,0.342,0.116,0.668,0.12,0.1215,1
manga-10496-3702 ,10496-3702 ,1-548653 ,124.081460465,41.7162393192,Sa         ,1,0,0.0,0,0,3.264,0.296,-0.071,0.009,0.14,0.104,0
manga-10496-3703 ,10496-3703 ,1-122708 ,125.527645553,41.5090793057,S0         ,-2,0,0.0,0,0,3.507,0.446,0.074,0.003,0.2,0.1065,1
manga-10496-3704 ,10496-3704 ,1-122768 ,126.821278181,41.0539307444,SAB0a      ,0,0,0.5,0,0,3.55,0.419,0.053,0.004,0.1,0.09,1
manga-10496-6101 ,10496-6101 ,1-154273 ,125.28949893,39.6983789266,Sbc        ,4,0,0.0,1,1,3.547,0.245,0.2,1.477,0.4,0.244,1
manga-10496-6102 ,10496-6102 ,1-72402  ,123.1017,40.74327,SABd       ,7,0,0.5,0,0,2.437,0.224,0.169,0.019,0.33,0.219,1
manga-10496-6103 ,10496-6103 ,1-122625 ,123.782607871,41.0995597522,Sbc        ,4,0,0.0,0,0,2.307,0.536,0.146,0.356,0.05,0.1105,1
manga-10496-6104 ,10496-6104 ,1-154281 ,126.502393896,40.9811149677,E          ,-5,0,0.0,0,0,4.358,0.133,0.176,0.013,0.1,0.1215,1
manga-10496-9101 ,10496-9101 ,1-72421  ,123.412080564,41.3650343423,S0         ,-2,0,0.0,0,0,4.231,0.284,0.059,0.017,-0.22,0.197,0
manga-10496-9102 ,10496-9102 ,1-122507 ,125.059232699,40.6668030187,Sbc        ,4,0,0.0,0,0,2.487,0.248,0.074,0.023,0.1,0.241,1
