plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
8139-9101,-0.713794828,0.031519976,11.42918158,0.6747080038095925,lower,SFG
8140-12702,-0.407657917,-0.385324515,15.02188826,0.4949683843961724,lower,SFG
8140-12703,0.028780203,0.238994234,8.783134222,-0.19253089310042926,higher,AGN
8140-12704,-0.559526207,-0.173653501,14.48839545,0.597494441761209,lower,SFG
8140-12705,-0.559663643,-0.274160465,7.19148314,0.5975735273873315,lower,SFG
8140-1902,-0.423724943,-0.605326337,40.96828079,0.5074633820195393,lower,SFG
8140-3701,-0.439972843,-0.527938121,61.12220097,0.5196503245207286,lower,SFG
8140-6102,-0.453473793,-0.463249384,8.117362738,0.529450664844151,lower,SFG
8140-6104,-0.540276671,-0.157150305,13.52811527,0.5862050025403387,lower,SFG
8140-9101,-0.644787311,-0.147092895,9.908466101,0.6428104204444071,lower,SFG
8141-12701,-0.259612583,-0.422620878,27.98689747,0.3539398576545656,lower,SFG
8141-12702,-0.453016497,-0.600736888,22.3747282,0.5291234046383463,lower,SFG
8141-12704,-0.320852298,-0.184821655,6.92893362,0.41868024592880415,lower,SFG
8141-1901,-0.102609483,0.761643881,30.9402914,0.12470154073574768,higher,AGN
8141-3701,-0.136749814,-0.090858284,9.661866188,0.1846432847196553,lower,SFG
8141-3702,-0.41169229,-0.235426626,14.2359128,0.4981486512715223,lower,SFG
8141-6102,-0.030467248,0.237428895,8.775348186,-0.028860979290297184,higher,AGN
8141-6103,-0.070431328,0.060532005,7.283549786,0.06127194817247883,lower,SFG
8141-9102,-0.487746119,-0.437859193,20.47801685,0.553087995974432,lower,SFG
8143-12702,-0.410041825,-0.521145968,8.093520164,0.49685112608142223,lower,SFG
8143-12703,-0.632217179,-0.166771271,7.169795036,0.6365700484241862,lower,SFG
8143-12704,-0.01818402,0.067275286,23.94621563,-0.0595288149743205,higher,AGN
8143-1901,-0.14545298,0.211755657,21.51235723,0.1988601082084287,higher,AGN
8143-6101,0.278454129,0.790214996,17.55707979,-1.9946157623517768,higher,AGN
8143-6102,-0.630109606,-0.099674029,6.040496826,0.6355097958666492,lower,SFG
8143-6104,-0.11001882,-0.099505817,9.153320313,0.13830998759660917,lower,SFG
8143-9102,-0.4471144,-0.726006745,11.00073051,0.5248703280637617,lower,SFG
8150-12701,-0.463515755,-0.361721527,39.67114925,0.5365562881689125,lower,SFG
8150-12705,-0.71522114,-0.028661168,10.69572115,0.6753281135366855,lower,SFG
8150-1902,-0.417808575,-0.714091879,69.41103172,0.5029149490361703,lower,SFG
8150-3701,-1.294057558,0.336732376,186.4870186,0.8442062943277273,lower,SFG
8150-3702,-0.739314786,0.188635832,19.64586782,0.6855821205017499,lower,SFG
8150-6101,-0.395782862,-0.513931094,31.98800611,0.485435349007867,lower,SFG
8150-6103,-0.565508633,-0.324257465,241.408268,0.6009175138088878,lower,SFG
8150-6104,0.110787531,0.231300248,12.34571266,-0.5081593141745868,higher,AGN
8150-9102,-0.327538121,-0.415045117,35.02578068,0.42514627835576524,lower,SFG
8152-12701,-0.505920657,-0.345519874,12.99230075,0.5649491870833512,lower,SFG
8152-12702,-1.114783097,0.193947423,20.01652861,0.8050892818362764,lower,SFG
8152-12704,-0.701044138,-0.16855974,15.09866261,0.6690973455178169,lower,SFG
8152-12705,-0.44972823,-0.309892731,9.471380949,0.5267605993783621,lower,SFG
8152-1901,-0.39810418,-0.501211835,30.99345016,0.48731936090896366,lower,SFG
8152-3701,-0.689048325,0.015126006,18.20418262,0.6637061545729769,lower,SFG
8152-3703,-0.360030511,0.039477742,14.76265049,0.45508725653339255,lower,SFG
8152-3704,-0.75339328,0.24917544,51.64409351,0.6913868312240525,lower,SFG
8152-6102,0.004293457,0.202747782,16.6386075,-0.11983772757515254,higher,AGN
8152-6103,-0.033772862,0.146274906,8.186073899,-0.020863160786934287,higher,AGN
8152-6104,-0.110474109,-0.205327189,6.720149517,0.13913487002742442,lower,SFG
8152-9101,-0.338374241,-0.408666998,7.421136856,0.4353990131533644,lower,SFG
8152-9102,0.223463815,0.493106082,7.671239018,-1.2842818179002813,higher,AGN
8239-12704,-0.581558477,-0.160493153,87.23133659,0.6099086276777739,lower,SFG
8239-12705,-0.44722287,-0.841544411,8.136721134,0.5249489857356042,lower,SFG
8239-1901,-0.66727533,0.081629517,40.37315655,0.653630324241712,lower,SFG
8239-1902,-0.473306906,-0.233959197,8.897888899,0.5433387743479533,lower,SFG
8239-3702,-0.71390194,-0.042827093,14.14818239,0.6747546241878782,lower,SFG
8239-3704,-0.449826435,-0.545305975,13.95891762,0.5268314099387674,lower,SFG
8239-6101,-0.481588842,-0.461627481,13.06843042,0.5489668425305054,lower,SFG
8239-9101,-0.44516793,-0.530694097,12.59912539,0.5234556642516963,lower,SFG
8240-12701,-0.28372971,-0.309411286,7.440054536,0.38069131559110225,lower,SFG
8240-12705,-0.493946136,-0.345890334,16.75084829,0.5571845581214093,lower,SFG
8240-3702,-0.701147378,0.020139781,21.84732056,0.6691432645806599,lower,SFG
8240-6101,-0.441595102,-0.435785319,12.51582527,0.5208432672996085,lower,SFG
8240-6102,-0.625629619,-0.163124921,15.15162206,0.6332425069370089,lower,SFG
8240-6103,-0.449300152,-0.462849276,45.4153471,0.5264517577062251,lower,SFG
8240-6104,-0.383368268,-0.347486306,32.69934177,0.475185513834925,lower,SFG
8240-9101,-0.483012988,-0.302446561,14.91862822,0.5499247778562278,lower,SFG
8243-12701,0.089183997,0.417193534,10.02391982,-0.41182344017722405,higher,AGN
8243-12704,-0.364560644,-0.396066828,11.93787551,0.4590764842728433,lower,SFG
8243-1901,-0.420595297,-0.617634234,10.71693254,0.505064876207178,lower,SFG
8243-6104,-0.189620489,-0.125861145,7.349948049,0.2652258151884058,lower,SFG
8243-9101,-0.701189486,0.006866052,66.95035362,0.6691619910426688,lower,SFG
8243-9102,0.266102019,0.185462507,8.756887794,-1.801692203170958,higher,AGN
8244-12702,-0.431126128,-0.523458725,8.058715105,0.5130692340994911,lower,SFG
8244-12704,-0.325325629,-0.768431016,13.02115965,0.423018555221235,lower,SFG
8244-3702,-0.319331304,-0.039057886,54.89458466,0.41719395910338797,lower,SFG
8244-6101,-0.175630996,0.134942931,34.77837563,0.24518786461733,lower,SFG
8244-6102,-0.308317278,-0.425383052,14.38476181,0.40625792303174324,lower,SFG
8247-12701,-0.811650198,0.092257238,12.74228215,0.7140511015003175,lower,SFG
8247-12702,-0.48125716,-0.526442494,8.783976078,0.5487433286704512,lower,SFG
8247-12703,-0.358043462,-0.395432564,15.81133771,0.45332369254308524,lower,SFG
8247-12704,-0.378777527,-0.50087759,9.575623989,0.4713193321033816,lower,SFG
8247-3701,0.04717836,0.295695231,8.421929836,-0.25268869493056223,higher,AGN
8247-6101,-0.084804259,0.064726377,13.82655072,0.09051312673863232,lower,SFG
8247-6103,0.048573668,0.291352093,7.51778543,-0.2574653188021485,higher,AGN
8247-6104,-0.062982636,-0.10187667,7.66893065,0.04549742374721544,lower,SFG
8247-9101,-0.500071576,-0.811670105,16.81473732,0.5611804210208092,lower,SFG
8249-12701,-0.676318693,0.027709611,7.947837472,0.6578617702695004,lower,SFG
8249-12703,-0.43020454,-0.509774047,15.90828991,0.5123762235191571,lower,SFG
8249-1901,-0.424116746,-0.157147245,89.14763641,0.5077624703608894,lower,SFG
8249-3702,-0.54274279,-0.093100135,69.94519043,0.5876752971995979,lower,SFG
8249-3703,-0.414150913,-0.409905991,70.32062149,0.5000725328324125,lower,SFG
8249-3704,-0.118877447,0.720638016,15.42283344,0.15413081684889174,higher,AGN
8249-6101,-0.311608886,-0.507253128,37.24192715,0.4095585145893542,lower,SFG
8249-6102,-0.435107285,-0.275209585,44.83865833,0.5160467459390738,lower,SFG
8250-12701,0.167255836,0.280450511,10.45825553,-0.8249025895012796,higher,AGN
8250-12702,-0.450547972,-0.524412027,8.821276188,0.5273512097640035,lower,SFG
8250-12703,-0.904097488,0.250898182,9.179081202,0.7460722544600125,lower,SFG
8250-12704,-0.161926023,-0.397669501,71.06851578,0.2246971357436881,lower,SFG
8250-12705,-0.834319994,0.154103765,35.60437393,0.7223233540802412,lower,SFG
8250-1902,-0.01811392,0.23405953,8.376278758,-0.05970826482473601,higher,AGN
8250-3703,-0.573033851,-0.034660411,146.3200569,0.605167590759238,lower,SFG
8250-3704,-0.408522183,-0.674084032,31.54614401,0.4956521374144971,lower,SFG
8250-6101,-0.407465992,-0.468477756,256.8723373,0.49481636261522477,lower,SFG
8250-6102,-0.363630878,-0.508422504,6.157661796,0.45826126994782446,lower,SFG
8250-6104,-0.327995026,-0.489158308,41.50148582,0.42558420776422223,lower,SFG
8252-12701,-1.335689907,0.469624386,7.459240913,0.8521789834260838,lower,SFG
8252-12703,-0.396254525,-0.513674524,15.75610399,0.4858189742212313,lower,SFG
8252-12704,-0.444310002,-0.311004333,44.85575104,0.5228302231566312,lower,SFG
8252-1902,-0.484191384,0.315789867,10.38697076,0.5507152503904814,lower,SFG
8252-3701,-0.136351389,-0.157205405,11.6743679,0.18398267891161701,lower,SFG
8252-3703,-0.525014091,-0.020505087,59.37861252,0.5769433553579694,lower,SFG
8252-3704,-0.174871424,-0.470947993,50.55846596,0.2440750027093772,lower,SFG
8252-6102,-0.445002096,-0.644525841,45.53833294,0.5233348604700901,lower,SFG
8252-6103,-0.174344277,-0.303044945,139.4946671,0.24330112833453466,lower,SFG
8252-6104,-0.36443826,-0.697024796,19.2030139,0.45896928240083334,lower,SFG
8252-9101,-0.349039877,-0.207589893,25.87455797,0.4452255181587452,lower,SFG
8252-9102,-0.552321739,-0.182145282,129.2421951,0.5933189584751656,lower,SFG
8253-12703,-0.104019629,0.193932231,8.253987312,0.12731857033760052,higher,AGN
8253-12704,-0.45531772,-0.506153629,10.08961177,0.5307669746127849,lower,SFG
8253-1901,0.125650608,0.219061422,6.422119617,-0.5814565908105336,higher,AGN
8253-3703,-0.456820674,-0.712449656,62.81144905,0.5318360022469676,lower,SFG
8253-6101,-0.434722232,-0.678015858,8.397328377,0.5157599090369207,lower,SFG
8253-9102,-0.483069738,-0.496845658,23.90575933,0.5499628907743159,lower,SFG
8254-12701,-0.48543007,-0.572354746,8.782253742,0.5515440636068739,lower,SFG
8254-12702,-0.570118199,-0.143382764,6.9559623,0.6035281926741867,lower,SFG
8254-12703,-0.484026746,-0.250165896,38.15459538,0.5506049279461186,lower,SFG
8254-12704,-0.413038402,-0.560776011,16.92991829,0.4992033159391407,lower,SFG
8254-1901,-0.664287481,0.178947477,27.98363018,0.6522174623119198,lower,SFG
8254-1902,-0.384233131,-0.688404982,77.92685509,0.47590922329843466,lower,SFG
8254-3704,0.078573433,0.17192522,11.00999928,-0.36840214085417466,higher,AGN
8254-6102,-0.377940938,-0.378350415,7.621981025,0.4706102728820011,lower,SFG
8254-6104,-0.496139061,-0.489158297,12.09847546,0.5586209111878564,lower,SFG
8254-9101,0.29548595,0.308871364,11.06230211,-2.3054205692894074,higher,AGN
8254-9102,-0.465660303,-0.552065865,6.441811562,0.538053991342625,lower,SFG
8255-12702,-0.391398876,-0.592592741,7.71148479,0.4818495519374232,lower,SFG
8255-12704,-0.401201487,-0.339083462,9.804209948,0.48981754037111735,lower,SFG
8255-1901,0.009210197,0.119684653,9.873808622,-0.13381401677849203,higher,AGN
8255-3701,-0.711331744,0.15800776,27.33609724,0.6736336168073038,lower,SFG
8255-6101,0.07719709,0.430655361,16.38230658,-0.3629416520870479,higher,AGN
8255-6102,-0.351635726,-0.536820403,17.9017849,0.4475785342615445,lower,SFG
8255-9102,-0.478658606,-0.441127041,8.099946976,0.5469868062736997,lower,SFG
8256-12701,-0.49052752,-0.362579404,22.50230265,0.5549323030328167,lower,SFG
8256-12702,-0.814366594,0.095996722,9.100744963,0.7150577188400463,lower,SFG
8256-12704,0.079285101,0.7062428,23.37833548,-0.37124069381853797,higher,AGN
8256-3703,-0.155636894,-0.133608353,6.265015284,0.2149935612013315,lower,SFG
8256-9102,-1.228622864,0.64646007,287.2591248,0.8308855591620012,lower,SFG
8257-12701,-0.221498449,-0.075080741,249.1026421,0.3078577466339335,lower,SFG
8257-12702,-0.588817526,-0.159064283,17.39908886,0.6138856223843804,lower,SFG
8257-12703,-0.396294941,-0.61956306,49.36999655,0.4858518269818686,lower,SFG
8257-12705,-0.09218564,0.176915327,31.50357771,0.10494916163280132,higher,AGN
8257-1902,-0.040647697,0.043031383,7.597826123,-0.0045613454906074935,higher,AGN
8257-3703,-0.191000511,-0.309589635,53.17989826,0.26715653793193506,lower,SFG
8257-3704,-0.948349458,0.351049196,83.7734623,0.7599226332696917,lower,SFG
8257-6101,-0.07083239,0.12855546,15.88969707,0.06210897261534187,higher,AGN
8257-6102,-0.476949459,-0.199667222,8.984755278,0.5458262331717537,lower,SFG
8257-6103,0.245184052,0.720256927,8.950587749,-1.5233306396928747,higher,AGN
8257-9101,-0.457588297,-0.620286924,12.53996515,0.5323806639509596,lower,SFG
8257-9102,-0.327620979,-0.482907241,57.68893909,0.4252257324465383,lower,SFG
8258-12701,-0.452833768,-0.403062646,6.545755863,0.5289925454049922,lower,SFG
8258-12703,-0.275150526,-0.010828387,10.44074368,0.371373455810994,lower,SFG
8258-12704,0.211758996,0.177223725,6.00592947,-1.1721345586156415,higher,AGN
8258-12705,-0.067225307,0.058375403,10.82424212,0.054535992530969635,higher,AGN
8258-1901,-0.368889419,-0.10731687,37.81029034,0.4628481416213929,lower,SFG
8258-1902,-0.317001029,-0.262544715,10.71054864,0.41490571483102845,lower,SFG
8258-3701,-0.455590288,-0.391380441,50.08985329,0.5309611056765972,lower,SFG
8258-3702,-0.549077685,-0.119467882,6.326743245,0.5914195296602928,lower,SFG
8258-3704,-0.535782114,-0.366473306,53.00763893,0.5835068127489091,lower,SFG
8258-6101,-0.756849676,0.128878469,7.431924939,0.6927915710188441,lower,SFG
8258-6102,0.160089689,0.186816489,7.906061172,-0.7783114060699969,higher,AGN
8258-9101,-0.275152806,-0.413134186,72.41454506,0.3713759606241085,lower,SFG
8258-9102,-0.13949572,0.167060418,10.21323109,0.18917262749605523,lower,SFG
8259-12701,-0.754757123,-0.013106409,9.297898054,0.6919420679050012,lower,SFG
8259-12702,-0.379955587,-0.553780347,9.575522423,0.4723154417361338,lower,SFG
8259-12703,-0.585175929,-0.081512161,15.90761828,0.6118973507307898,lower,SFG
8259-1902,-0.354849093,-0.696211846,25.04620504,0.45047078771534754,lower,SFG
8259-3702,-0.260800423,-0.138950725,12.83273172,0.35529878636920276,lower,SFG
8259-3704,-0.401028417,-0.594758391,36.64984798,0.4896784168064634,lower,SFG
8259-6101,-0.650146015,-0.036220408,20.89227581,0.6454281389823986,lower,SFG
8259-6103,-0.209394995,-0.209057321,12.58893108,0.29214234062763444,lower,SFG
8259-6104,-0.519924243,-0.64145146,13.40884447,0.5737912301739638,lower,SFG
8259-9101,-1.086550024,0.429382491,21.03067493,0.7981076800651541,lower,SFG
8260-12701,-0.332487091,-0.369852762,21.73012447,0.4298631618611295,lower,SFG
8260-12702,-0.795177534,0.216852432,17.74890041,0.7078542270890498,lower,SFG
8260-12703,-0.429237345,-0.18926926,10.84826803,0.5116473899891245,lower,SFG
8260-12704,-0.510967125,-0.204320003,20.27971792,0.5681646862018949,lower,SFG
8260-1901,-0.708802441,0.76203164,17.1202836,0.6725256728493659,higher,AGN
8260-3703,-0.39291263,-0.287921473,7.516479135,0.4830918162595441,lower,SFG
8260-6101,-0.653940961,0.110043738,188.0925255,0.6472668661730533,lower,SFG
8260-6103,-0.464306578,-0.376679669,12.89839911,0.5371093810494396,lower,SFG
8260-6104,-0.482038144,-0.096046236,12.91698194,0.5492693697785285,lower,SFG
8260-9101,-0.05871318,0.424734887,71.45355797,0.036255355313820514,higher,AGN
8261-12703,-0.72463385,0.180380002,126.2464962,0.6793832951410175,lower,SFG
8261-12705,-0.46266818,-0.646060026,23.82950926,0.535962462233889,lower,SFG
8261-1901,-0.464827956,-0.749294515,39.04362297,0.5374735152229443,lower,SFG
8261-3701,-0.146114855,0.064951875,13.01305938,0.19992486214278982,lower,SFG
8261-6102,-0.37428541,-0.316572772,13.10583305,0.4674955094865372,lower,SFG
8261-6103,-0.193543351,-0.006765195,29.06108618,0.27069307140114784,lower,SFG
8261-9102,-0.695935764,0.000692055,6.040552616,0.6668150880737542,lower,SFG
8262-12704,-0.34932447,-0.028317016,9.267600298,0.4454842161616386,lower,SFG
8262-1901,-0.478397673,-0.734960202,43.54413795,0.5468098938176116,lower,SFG
8262-1902,-0.705904882,0.23391458,25.86214542,0.6712505591757548,lower,SFG
8262-3701,-0.606409088,-0.14455194,101.9860229,0.6233009570428302,lower,SFG
8262-3702,-0.485936576,-0.019360332,63.50024986,0.5518823514919048,lower,SFG
8262-3703,-0.044171554,-0.015121935,6.867768407,0.0036255394634296945,lower,SFG
8262-3704,-0.740350502,-0.02548706,8.080304623,0.6860137588309935,lower,SFG
8262-6101,-0.713841712,0.018562976,20.48646116,0.6747284110563592,lower,SFG
8262-9101,0.249199111,0.651499578,10.97875643,-1.5726700361700088,higher,AGN
8262-9102,-0.302015087,-0.773824224,305.6708755,0.3998600010908854,lower,SFG
8263-12701,-0.317844283,-0.068768228,7.792838216,0.41573532211567743,lower,SFG
8263-12703,-0.554321423,-0.275898691,47.58946514,0.5944838013702267,lower,SFG
8263-12705,-0.353015147,-0.305848752,7.07811141,0.4488228755891901,lower,SFG
8263-1901,-0.52548691,-0.285473241,45.64751625,0.577234534304424,lower,SFG
8263-3701,-0.232890794,-0.404508898,17.27643585,0.32215537149288653,lower,SFG
8263-3703,-0.473495539,-0.523666896,14.93803811,0.5434680612835414,lower,SFG
8263-6101,-0.460762825,-0.636581134,14.24181247,0.5346235887214339,lower,SFG
8263-6102,-0.707755433,0.027218527,24.7118907,0.6720656454573111,lower,SFG
8263-6104,-0.011197203,-0.008296746,9.639151812,-0.07767154130777443,higher,AGN
8274-12701,-0.50753933,-0.335127224,23.38071012,0.5659841867436678,lower,SFG
8274-12702,-0.850396401,0.115437115,9.454679489,0.7280175229665746,lower,SFG
8274-12704,0.07840842,0.6929025,21.48801231,-0.3677454448841828,higher,AGN
8274-9102,-1.22166471,0.648356216,262.9238358,0.8294084499167687,lower,SFG
8309-3702,-0.175589,0.310640117,16.47607422,0.2451264039505009,higher,AGN
8309-3703,-0.901502637,0.424617427,443.3678894,0.745232353519711,lower,SFG
8309-6103,-0.808714676,0.159530479,10.4201262,0.7129584742796835,lower,SFG
8309-6104,-0.511201128,-0.472909663,31.29181814,0.5683129853882515,lower,SFG
8309-9102,-0.044927588,-0.11073137,13.90703487,0.005367414340208043,lower,SFG
8312-12701,-0.599797011,-0.297119069,12.98161507,0.6197983694777774,lower,SFG
8312-12702,-0.23672958,-0.375361231,24.50617027,0.3268692958910818,lower,SFG
8312-12703,-0.306962998,-0.377128668,24.98312902,0.4048918268048588,lower,SFG
8312-12704,-0.377356665,-0.492268705,22.97274828,0.4701142361935631,lower,SFG
8312-6102,-0.078851888,0.052889139,21.05256557,0.07858904681402845,lower,SFG
8313-12701,-0.406611264,-0.544522797,39.44182205,0.49413853317768897,lower,SFG
8313-12702,-0.475777715,-0.684026699,60.12093353,0.545028152677503,lower,SFG
8313-12703,-0.446527413,-0.515403619,20.43101645,0.5244443479291764,lower,SFG
8313-1901,-0.926636417,0.445380604,229.9460258,0.7532363637557933,lower,SFG
8313-1902,-0.58263279,0.0037505,24.78748894,0.610500666713983,lower,SFG
8313-3703,-0.511149279,0.058885351,63.57608318,0.568280132232559,lower,SFG
8313-6101,0.307625099,0.901555421,8.565042019,-2.5667382412137707,higher,AGN
8313-6103,-0.427488306,-0.408304274,57.81575871,0.5103254060003317,lower,SFG
8313-6104,-0.791448293,0.239379949,31.37925625,0.7064288513568109,lower,SFG
8313-9101,-0.0105988,-0.014806137,14.37813425,-0.07924994402815821,higher,AGN
8313-9102,0.162823527,0.28964605,7.721524119,-0.7958291686290704,higher,AGN
8314-12701,-0.51134344,-0.709843048,53.81339073,0.5684031409024347,lower,SFG
8314-12703,-0.235163538,-0.278040255,13.35939384,0.32495243708984844,lower,SFG
8314-12704,-0.382428957,-0.365263355,14.69887781,0.4743978433735915,lower,SFG
8314-12705,-0.034885406,-0.034261561,9.880014896,-0.01819495424274553,lower,SFG
8314-1902,-0.197405967,0.28265954,45.96977043,0.2760135657132954,higher,AGN
