plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,avg_objdec,avg_stellar_vel_lo,avg_stellar_vel_hi,avg_stellar_sigma_1re,avg_ha_z,avg_ha_gsigma_1re,avg_emline_sflux_cen_oiid_3728,avg_emline_sflux_cen_h12_3751,avg_emline_sflux_cen_h11_3771,avg_emline_sflux_cen_hthe_3798,avg_emline_sflux_cen_heta_3836,avg_emline_sflux_cen_neiii_3869,avg_emline_sflux_cen_hzet_3890,avg_emline_sflux_cen_heps_3971,avg_emline_sflux_cen_hdel_4102,avg_emline_sflux_cen_hgam_4341,avg_emline_sflux_cen_heii_4687,avg_emline_sflux_cen_hb_48621,avg_emline_sflux_cen_oiii_4960,avg_emline_sflux_cen_oiii_50081,avg_emline_sflux_cen_ni_5199,avg_emline_sflux_cen_hei_5877,avg_emline_sflux_cen_oi_6302,avg_emline_sflux_cen_oi_6365,avg_emline_sflux_cen_nii_6549,avg_emline_sflux_cen_ha_65641,avg_emline_sflux_cen_nii_65851,avg_emline_sflux_cen_sii_6718,avg_emline_sflux_cen_sii_6732,avg_emline_sflux_cen_hei_7067,avg_emline_sflux_cen_ariii_7137,avg_emline_sflux_cen_ariii_7753,avg_emline_sflux_cen_peta_9017,avg_emline_sflux_cen_siii_9071,avg_emline_sflux_cen_pzet_9231,avg_emline_sflux_cen_siii_9533,avg_emline_sflux_cen_peps_9548
8598-6104,21.16305637,6.808517888,44.34798145,28.42531681,2.449579746,48.62776184,-164.2444496,170.5583916,167.2302704,0.068992993,94.93492126,44.67383194,-1.90313226,-2.898995161,0.851261392,4.602081299,4.486954331,1.595007226,2.221831918,-0.840098068,5.3324949,-7.805425406,6.808517888,5.801614881,21.16305637,6.238013029,-2.418926187,-3.793536246,0.497701481,15.6108923,28.42531681,44.34798145,15.02853966,12.70603728,3.571973979,11.16064143,1.964083388,0.854536057,2.4773871,-2.313102543,11.19105792,-2.26241225
8598-9101,21.26536703,10.24779034,31.89547729,23.33653164,1.307217836,49.18059158,-16.32059407,133.5892372,236.1303253,0.123720346,185.4220772,46.29008579,1.226877905,0.532736279,2.826760113,-0.533268169,5.44369927,4.860978246,0.619144991,3.941424847,6.920383573,-2.06844045,10.24779034,-0.453253277,21.26536703,6.614510059,3.44231087,5.243737817,-2.950642169,10.50137353,23.33653164,31.89547729,16.25804234,11.00374222,5.505229592,-4.673998713,-0.669818342,-24.03246975,5.429757237,-999,-999,-999
8598-9102,232.6155815,93.9489727,305.2109833,388.0131073,22.92736626,49.10654068,-195.2009201,169.1205139,130.9978333,0.038334498,106.9494114,80.89244652,-0.378342312,2.621432304,2.796475768,9.029045582,24.36357355,17.21460032,10.99631941,20.25285149,47.29905033,10.28120995,93.9489727,71.30572891,232.6155815,10.8750062,24.01263523,25.23764038,12.44679141,110.3650284,388.0131073,305.2109833,62.11088467,45.48127842,0.668917999,3.351041317,-12.30692959,9.290327191,31.44840288,-28.50736952,51.09796333,9.260519743
8600-12701,19.08519745,72.80502319,140.5493736,313.2504272,19.42081881,41.52057648,-56.18984318,86.32339859,69.4251442,0.028001926,44.09245586,69.30732918,2.329342782,1.644033372,2.939867407,4.85694617,11.62173307,11.26940966,5.591373682,14.3041203,28.22608852,-0.837330095,72.80502319,7.624946833,19.08519745,4.440973043,3.162771523,6.100787163,2.979256272,44.24712658,313.2504272,140.5493736,58.9426527,45.72449684,5.392259955,2.503106415,3.312167227,2.38478741,-3.145853043,-2.080053687,51.52689266,7.831276178
8600-12702,62.65734386,20.18882322,66.10886765,91.2797451,5.831866384,41.46687317,-197.1488113,171.626049,75.88390732,0.060584811,45.16438198,24.64746571,0.224639608,0.838909104,-0.33079597,2.05023098,9.278229356,2.4886536,4.400083065,3.330448389,5.978836656,0.905155227,20.18882322,17.61473799,62.65734386,2.417066336,0.884783849,2.941971719,1.891660124,23.4969101,91.2797451,66.10886765,14.74086857,13.83511543,-0.944156721,4.577720165,1.57783547,-7.021388412,2.837474823,-0.990141332,33.21436882,-4.272283673
8600-12703,12.27106881,9.794082403,52.71673107,30.30428648,1.72092092,41.39218903,-79.65209579,77.71652985,216.2957726,0.061142483,219.4137383,32.56796455,2.515617847,-0.69213843,-0.242640913,-2.67902571,8.08701054,-1.030953079,-1.743338222,7.674542308,10.37901187,-1.250148475,9.794082403,0.05876179,12.27106881,8.884935379,7.193615913,2.704659998,8.562022209,12.77262712,30.30428648,52.71673107,19.53998804,16.14197874,3.155499279,-0.748075001,5.303134263,2.665570341,-4.681066036,-9.151339531,13.37076783,7.720978141
8600-12704,26.12739277,82.77952194,90.1349926,298.1027298,29.00361633,41.66246414,-97.03102684,64.53902626,52.48623371,0.027388887,23.95628214,129.8771782,2.227684379,0.319523517,5.467064798,2.58615309,8.342548132,18.56716061,10.92890263,20.85553265,33.80967808,3.244848013,82.77952194,4.887176991,26.12739277,2.5606848,4.634985328,6.661293149,0.17428979,30.27157068,298.1027298,90.1349926,51.83805847,41.47839355,-0.528453983,1.905230373,2.515459061,2.210991383,-10.34592628,3.078003228,32.30897665,3.402168274
8600-12705,3.695473313,16.49301338,25.67548513,73.00756645,3.818366468,41.90025711,-120.957962,81.69983673,62.41536617,0.044646018,38.14352894,32.15217686,-0.632413283,2.758037329,0.448254719,-2.151442289,-1.393287688,2.484936416,1.792572796,5.572152734,3.76905936,-0.211434882,16.49301338,2.683785081,3.695473313,-0.994264811,-2.809774041,1.143792927,-1.337939352,8.382520676,73.00756645,25.67548513,13.40477991,8.494178295,0.911813512,-1.613685101,-3.203151345,5.294536114,4.927714348,0.991869926,12.47153592,10.24819875
8600-1901,267.7415771,379.5551147,502.5164948,1878.873047,126.6008949,43.00964355,-77.12838364,40.93692684,81.17152786,0.025252238,51.67687321,653.5732269,3.188788414,-0.614948608,8.172302365,18.46407652,35.9079814,59.07736778,39.80360603,76.87005615,148.0918694,2.216329008,379.5551147,81.721035,267.7415771,11.435251,56.6762104,52.3342371,22.40949726,168.5901909,1878.873047,502.5164948,346.7893448,247.1030579,9.011380434,22.32515764,8.089282036,15.50130391,148.0640068,16.06689358,388.6186905,45.86914539
8600-1902,35.32728672,12.62063634,38.00108814,54.10904694,3.00843811,41.68854523,-99.25336266,101.2454376,111.6089478,0.027003665,93.31358528,55.35873985,6.031553507,8.362640738,9.89169544,0.912511408,22.75225306,17.40768862,-2.872533083,5.132349372,5.627343163,-6.855480433,12.62063634,11.73930693,35.32728672,6.135218859,-5.959691346,3.682921946,4.629441082,19.97870541,54.10904694,38.00108814,16.6895256,7.546777725,2.186528742,-5.717406273,5.047467053,1.195761263,-19.89582348,7.371372938,-4.012413621,13.24918699
8600-3701,11.30978703,15.73969865,14.70610332,52.71236801,3.34318012,41.83400726,-69.17649651,52.09545994,47.65856647,0.027234347,22.18410778,45.8315649,0.11532446,1.624719799,0.196850114,-0.024401218,0.822463416,5.231054425,0.481353346,4.42504704,7.910066366,0.886898503,15.73969865,2.039378434,11.30978703,0.402722083,1.228068054,1.238151789,0.465216979,2.673086524,52.71236801,14.70610332,15.88010192,10.29631948,0.501752712,0.400520928,1.276856005,0.6327108,-1.887639701,-4.535694599,3.961946249,0.835539669
8600-3702,26.5679121,18.10163271,1.075455725,19.38608217,1.71437788,41.40701675,-155.1931534,200.771904,166.7305031,0.026398234,433.7034836,1.681828856,-0.914738838,0.301909342,4.354776442,-11.23747587,12.19071299,9.576865196,-10.66463053,0.890236899,17.01412022,-7.826062083,18.10163271,-2.425388455,26.5679121,6.844532371,16.3298316,-4.413829684,0.142331965,10.081828,19.38608217,1.075455725,-5.614982963,12.67949653,9.493399382,-3.516266823,6.296271801,13.90987682,-21.12135553,-9.555948973,4.780386388,-3.624803841
8600-3703,79.07256889,30.10875201,114.963068,85.51973152,5.745437384,41.70638275,-126.9011612,150.738205,132.1175079,0.0277701,98.06015587,98.45519066,-0.172594383,-1.43374398,8.712669253,0.651791871,29.40032673,11.91662049,-3.436089635,2.9322263,16.0789519,-7.063078165,30.10875201,22.9903264,79.07256889,23.01035547,-7.62273401,8.51934576,10.34768224,38.05091476,85.51973152,114.963068,40.85644913,35.81993198,16.28068686,0.588547587,15.71521497,11.33717966,-7.195011735,-16.68194675,-7.114027143,2.117462397
8600-3704,54.58372879,216.188755,558.6543884,1376.75238,74.54771423,41.6511879,-120.5339832,105.4257908,87.35367203,0.027360302,49.69889736,134.6843376,-1.770561427,-0.292344093,6.257935286,8.384138584,17.0960815,28.33380795,16.0665853,43.39856243,74.69535065,4.906008899,216.188755,14.01918697,54.58372879,21.57515001,55.12511921,37.49067402,6.527706623,186.1995468,1376.75238,558.6543884,166.5458603,124.7015591,4.42865479,7.505892634,0.001226202,10.77281404,33.38986588,12.95865941,137.0760956,25.25760937
8600-6101,14.71490526,6.377282299,16.49302745,8.608374596,0.734627217,42.43994904,-73.14078522,84.14189529,192.0415306,0.071986111,231.6807747,11.64327192,-0.349495197,-0.601247385,0.54064697,1.384044953,7.803120017,6.578557372,-0.892166257,-0.110734746,7.138242722,1.135188349,6.377282299,1.981904477,14.71490526,3.199492276,-0.924102694,-2.77940309,3.197052658,5.89710021,8.608374596,16.49302745,0.71790202,-14.3135438,-0.236465119,-3.47483623,1.402606443,-6.361155391,-0.231937798,-10.86515999,5.858837247,35.2694025
8600-6102,5.461883545,11.30545425,31.16641331,62.17087841,3.824775755,41.1367569,-124.8142147,110.6079979,69.36851692,0.038297858,45.04659843,12.92291474,-0.498704441,3.485074759,1.709087074,0.863373242,0.669269621,2.527931899,0.809587449,2.13104111,7.095706701,-2.567911148,11.30545425,0.151128899,5.461883545,-0.886863843,3.01079601,1.278700292,0.849324554,9.476499557,62.17087841,31.16641331,15.11871982,9.55428791,-2.103821069,-0.541697107,1.689203441,11.5311625,6.221585512,4.189168096,10.55972838,10.31740546
8600-6103,15.60841441,4.969454765,22.90739155,18.89829445,1.601968497,41.89915466,-195.3725319,204.5303535,138.8156204,0.060579428,89.78396034,16.06215262,1.855504721,-0.106125675,2.951204211,1.331209064,8.44532311,3.394833624,-1.753771007,-3.415873885,4.659218311,-4.231363535,4.969454765,4.531621099,15.60841441,5.479646206,1.100826055,-2.433521986,5.699239969,5.079359055,18.89829445,22.90739155,10.33424044,4.611224294,3.296233654,-1.355948538,1.221913651,-5.919150233,-3.561508238,-18.88842726,12.00683045,1.531396925
8600-6104,62.50943184,118.0038795,177.2780609,507.5279846,28.21774626,42.13873291,-144.8838768,136.4240437,78.9421711,0.042257993,52.92715359,214.3771133,6.135221243,-0.167140089,3.520839036,4.640863121,2.553075999,14.71388459,15.5452075,27.05169725,49.16495705,1.198361456,118.0038795,19.13684034,62.50943184,4.75002718,13.59219766,16.86383629,4.128879905,58.50793266,507.5279846,177.2780609,99.69219208,68.6455307,3.3830024,7.046845913,2.144928157,-0.122386901,48.23440647,5.979314804,87.82138252,-7.880149841
8600-9101,7.628183484,8.593650937,8.510353804,6.032548577,0.71894756,42.44880676,-148.6246262,337.1093903,277.2826309,0.137710776,465.8328094,2.779992461,2.156478137,-0.04598313,3.190104425,-1.977043986,-2.921292663,1.790684524,-1.646491691,-2.005243093,2.569702968,-2.470023409,8.593650937,-1.763315365,7.628183484,1.051510135,-3.192863435,4.517151713,-3.244702816,3.995886326,6.032548577,8.510353804,3.419560552,5.038276792,4.415705562,5.533233523,-1.673142761,43.7420702,-999,-999,-999,-999
8600-9102,7.715878487,7.962495009,4.000795762,4.712769826,0.459695617,42.7612915,49.60741425,873.932251,426.0652262,0.139176428,413.3276774,0.449283739,0.323141048,-0.751943807,3.184936921,-0.441423029,1.388326287,4.391249657,2.045652509,-0.183305015,6.508560499,-0.159378555,7.962495009,-2.339008172,7.715878487,4.07829237,-4.20571502,0.004573154,5.227751096,3.427446445,4.712769826,4.000795762,-1.944341938,0.485753576,4.112827142,3.248011192,3.326585452,43.78264999,-17.73814837,-999,-999,-999
8601-12701,13.30002189,7.18573904,21.05995893,23.48035383,4.251285076,41.28615189,-120.9475098,153.8006172,174.9746895,0.093754318,156.927784,20.47170401,0.813704818,0.794410914,4.894925594,0.768941686,4.277656853,2.718248308,-1.822596371,0.298007656,5.847148836,1.965567827,7.18573904,2.100866169,13.30002189,3.72439456,4.129013956,0.519746229,-5.861253262,7.27090776,23.48035383,21.05995893,10.24010062,7.710935235,1.958826214,1.87586838,2.020473063,5.903165102,1.543695778,-3.535801947,-999,-999
8601-12702,10.76120973,39.40088081,56.30151939,159.0571518,11.98823047,40.92424393,-46.3827343,73.28620148,44.96286869,0.030573185,24.25574541,38.84392929,-0.079606349,-0.39238362,-0.962074041,5.637869239,4.937666714,7.423257709,9.076094389,8.519845963,19.32454872,0.904741585,39.40088081,5.21553719,10.76120973,2.458019316,2.142169446,3.37047863,2.594420731,21.38991928,159.0571518,56.30151939,23.74938011,17.28599739,-1.118524984,-0.328387447,2.538707256,7.911134362,15.93390703,-4.222081065,23.38566399,9.050383091
8601-12703,4.10045588,16.18990183,297.7648163,34.74944687,18.39139938,40.59860992,6.397420406,649.4146729,48.28865147,0.028482052,39.70553207,31.32849503,-12.60608649,0.539948463,4.915323377,-1.317696512,18.70626307,8.834290266,3.183869123,4.589715123,-16.56637931,-2.923558772,16.18990183,-0.814264141,4.10045588,0.258596048,-7.534823179,-1.095133334,-1.329537839,-0.109670836,34.74944687,297.7648163,-5.082057714,33.40806389,4.785261631,-4.512839913,-0.636648752,0.915785477,-11.04556155,8.434956789,-6.986074805,14.59540272
8601-12704,5.502622604,10.87177086,1.750062863,7.65686957,0.795910319,40.42269516,-279.1819967,506.0302327,267.8707174,0.104683322,472.805603,6.026487827,0.646027108,0.507833282,2.60017546,-2.64364481,0.192069093,-3.035524925,-1.365017513,-4.8197004,2.752257347,3.689721187,10.87177086,-3.178813616,5.502622604,3.488539855,-9.130504608,-0.825239817,0.421530515,7.044540405,7.65686957,1.750062863,0.835309466,1.985834519,2.690923293,1.661562602,1.352375587,-28.57595825,-5.382970651,-11.79095364,-999,-999
8601-12705,13.38553119,4.39534229,31.62208366,37.28978443,7.860865116,39.23511505,-170.6808205,156.5220184,73.48682404,0.029760151,39.06586742,9.589208364,2.555798784,-0.746821523,4.47643733,6.363412261,10.02848351,11.70136547,-3.541739285,-1.688420266,5.70897609,5.201022863,4.39534229,-2.409599572,13.38553119,7.327643037,-3.281146318,-3.475775957,-2.111809403,14.14699674,37.28978443,31.62208366,9.445543051,6.959888339,-0.563348517,0.926079176,-2.158979714,5.545145392,18.52095652,-0.999177054,5.959457994,4.655778944
8601-1901,7.404373914,12.99214065,9.276437998,7.417941868,1.261374116,39.74412918,-26.7325778,69.61438751,185.9225311,0.033646505,593.9234238,-0.00629206,-0.701805502,0.806591856,-1.901765913,7.379121743,10.34913194,2.793745011,8.676749468,-7.633748651,4.930871904,5.049351096,12.99214065,-3.265916169,7.404373914,4.321483552,2.331737638,-1.067019284,1.983327359,5.304520902,7.417941868,9.276437998,3.881078005,7.107584715,0.981275812,2.161447853,9.702841759,5.085335732,21.2820425,-12.97598267,6.86635375,6.053716063
8601-1902,48.6122179,25.2664485,39.03387356,48.62497711,2.834612787,41.93105316,-29.53371048,70.04063034,163.6772041,0.027852362,226.0805664,86.54051208,1.207738057,2.554894149,10.63588309,-8.082702041,6.758903116,8.278383851,-3.068393201,6.287719369,21.45598888,-13.52336037,25.2664485,11.24213409,48.6122179,19.49491024,8.643853426,-4.840855777,12.00016952,9.7060709,48.62497711,39.03387356,21.01217175,14.04638743,3.593322098,2.967941612,-4.50101465,2.766491681,-9.8166852,-1.600109026,2.935984075,10.21378386
8601-3702,26.3501544,23.68678236,70.45467949,59.40741062,3.540543258,40.7250824,-149.3025208,134.0383377,197.9680405,0.029145462,364.8522339,22.73792219,2.587104585,5.147928536,11.19116509,3.431075517,17.38445085,10.27858591,-0.48418735,-1.464501306,17.88915217,-7.206582695,23.68678236,5.438454628,26.3501544,21.83713865,9.000652313,-14.14911604,2.274921238,24.59068632,59.40741062,70.45467949,27.04832125,17.05698967,2.846946865,3.430562675,-0.8788133,4.67608282,2.137068525,13.21937323,4.078043461,-0.08870776
8601-3703,235.3939705,106.5761204,40.15622711,356.1281281,23.12924814,40.20989227,-78.72529411,31.5454464,39.98715878,0.032652619,23.76146984,288.9944687,1.239935517,2.9608531,4.537568033,5.290754914,16.61120844,19.14695597,24.40217018,22.9939537,45.29073524,1.944360733,106.5761204,76.73125076,235.3939705,1.247807175,11.06762862,7.422579408,0.650701359,13.54629254,356.1281281,40.15622711,53.9711504,38.8415556,2.762777328,11.79796767,2.122427136,0.285539819,15.05143929,0.342278257,75.76661301,9.200969219
8601-3704,0.871182576,8.07964921,14.78846955,35.30673981,2.146762311,39.8142395,-78.17051506,67.50323486,33.51160908,0.029529343,52.50610542,-1.914285034,0.786799282,3.198513746,1.086664833,5.040780544,9.540748835,11.48438501,0.269221643,2.622900605,3.163139522,-1.487927258,8.07964921,-0.31285804,0.871182576,3.480135143,-1.706906348,-4.148867905,-1.918978572,5.603907466,35.30673981,14.78846955,6.771522164,2.530352652,-2.066539079,-0.494674996,1.224336743,10.79893613,24.04546261,-4.150733232,9.655544758,8.269494772
8601-6101,29.55567217,19.65131474,64.4843502,39.66796923,2.384892792,39.8475647,-212.5583839,166.3121223,189.4711685,0.028182992,422.2551651,10.1466589,3.578873217,0.170059897,13.66936445,-5.471092701,16.4326503,10.58389854,-0.424808145,-3.753573298,17.63538766,-17.30636406,19.65131474,6.688137174,29.55567217,21.21271563,9.960189819,-16.25548363,10.59369373,30.72169065,39.66796923,64.4843502,19.27422428,16.19199109,13.21202731,8.841769218,-21.33493423,9.115222454,-5.127155066,-1.60740903,20.56955671,15.36670375
8601-6102,2.608163387,4.835328758,6.264366567,11.18095112,0.814366743,40.02479935,-67.27040386,56.0121994,39.22419834,0.027961652,118.8190913,0.241598226,-0.912977412,0.267188831,1.348520249,1.304281995,4.339707315,0.431860538,-0.670847379,-0.943137288,1.810486764,1.430887192,4.835328758,-0.707740016,2.608163387,-0.495113835,-1.630500555,0.773361534,0.856236741,2.353015453,11.18095112,6.264366567,3.991045922,1.850678593,-0.340306737,-0.337091938,0.062817102,2.788569897,-17.55697155,-1.635553449,-12.66273499,-0.741731666
8601-6103,27.84003925,36.33276939,162.2651024,221.3004608,17.7283721,40.88015747,-143.7657471,137.0841255,71.10176849,0.030119794,61.70361137,70.48296928,2.113049924,6.789379001,0.554862022,7.825639963,10.21114528,7.424669743,7.056774974,6.504077196,20.05517817,-1.278147817,36.33276939,13.5352397,27.84003925,11.76677203,16.08440685,12.88856006,4.5801211,56.15764618,221.3004608,162.2651024,69.57825851,46.37637901,-0.498882424,2.658509076,7.878856182,-9.192466974,3.25424397,5.140071988,44.89998722,3.708121061
8601-6104,120.494276,37.4745599,132.5744801,78.46686459,5.952585697,40.53940201,-43.76195049,62.89466095,238.3212891,0.030137463,198.9067383,73.67760086,2.143048823,5.399761438,19.65513134,4.052807808,16.29688358,14.62940383,-0.808832288,-3.402922988,38.99708414,-9.040653467,37.4745599,6.160897851,120.494276,62.15789795,39.33181572,-19.72336006,-8.68009901,57.95883751,78.46686459,132.5744801,64.35246944,48.71005344,5.777118325,3.693997264,16.42343974,-4.810192287,10.94668138,11.19933605,28.12683868,11.72399211
8601-9101,7.428812504,17.31781578,43.41692924,105.3269157,7.587745428,40.41466522,-156.4711113,112.040884,61.66931915,0.025862427,35.6880312,32.66715479,-0.022033755,1.36946243,2.471800268,1.628149778,2.021465153,6.09857738,0.89516139,1.890994936,4.673450708,0.15594932,17.31781578,0.433542222,7.428812504,1.846924096,2.851584196,4.616080761,1.348283753,14.16930532,105.3269157,43.41692924,25.22153139,17.69121885,-3.283717513,5.03968358,-1.211449564,2.533333182,6.54947412,0.788035631,15.15551615,-2.880218863
8601-9102,15.56220627,25.36889203,16.99365679,18.7748731,2.623462359,40.1634903,-96.91330973,131.9356028,253.9634755,0.03587969,454.7132161,6.073816617,-2.600290775,4.307995478,-0.55870982,10.4239521,-1.207529902,-21.79238892,2.498075247,-13.94838111,6.618696849,0.261653642,25.36889203,-9.912304242,15.56220627,11.5785017,-54.6220843,-2.464978298,1.421399077,7.373261929,18.7748731,16.99365679,6.124419689,-5.006866137,-32.06049601,0.163280427,6.779486338,-7.448022048,-6.272569656,-18.58671824,7.006183624,3.126052539
8602-12701,242.9324303,116.4488201,906.0694427,475.0192413,30.10865068,39.82189941,-133.790062,157.8877411,114.7539387,0.026784668,127.1334991,641.0661774,3.516982079,2.063349098,10.4502666,0.980529189,68.2289772,21.87978649,22.580194,17.58139658,44.33862019,10.69899511,116.4488201,71.22811699,242.9324303,67.80940819,-7.220253825,113.7000885,53.15176105,322.9121857,475.0192413,906.0694427,258.1354675,224.1473961,-16.88656569,11.76196814,-21.56192493,15.03984904,48.7723341,0.258783966,88.17302132,23.86984253
8602-12702,21.88831758,27.14003754,40.18481731,91.26862717,5.252542973,39.19523239,-16.70570993,55.61720848,138.729351,0.030367926,87.76434135,115.8859158,1.090812169,0.563677583,7.433098078,5.650453687,16.78648305,11.94422388,4.967853427,1.379843891,21.13137221,7.3209728,27.14003754,9.275642872,21.88831758,13.21511102,-2.790350825,11.83070779,5.138945222,21.41025209,91.26862717,40.18481731,48.67080593,31.66937017,7.750548244,-1.581290156,4.941534579,-6.941284299,-16.85510874,8.72638917,6.588406563,5.705335617
8602-12703,2.017603397,1.550688267,0.728829563,0.055243999,0.368532926,40.11592102,-72.30568695,90.60112762,64.31816101,0.033076286,422.0923462,-1.537281036,-1.5921067,1.261918426,-1.379631877,7.132081985,7.213566303,2.738933563,-2.153217316,0.465620577,5.079641342,1.161371708,1.550688267,0.94539988,2.017603397,1.976658583,2.303447008,-0.988603055,-3.034076214,1.260183215,0.055243999,0.728829563,-0.57502985,0.120191246,-0.469934344,0.547152996,0.073583178,1.956348538,-0.08727181,-0.11303845,1.587611318,3.460462093
8602-12704,12.92833424,8.041409373,26.97023869,27.78622484,1.984323323,39.94373322,-43.09977865,37.94710541,214.805069,0.059447994,306.9093781,16.9683125,0.701625884,-3.442145705,-1.038540632,-9.12664938,8.419984013,5.969999313,0.592223846,1.950830996,7.058608413,-4.774680004,8.041409373,6.038229346,12.92833424,11.85438752,4.776768565,0.865219995,-0.143998943,7.936575055,27.78622484,26.97023869,2.896912903,1.812293023,0.776942417,-11.27543378,2.403736614,-6.541105509,2.541612566,8.352481961,0.990326922,3.975596488
8602-12705,45.4031868,20.19950724,66.1391964,49.37279987,4.303118408,39.76651001,-73.77067566,101.8556995,118.8430672,0.031815086,64.38577175,67.14075851,-4.655620813,1.177845098,1.951418862,4.654775053,12.93872142,5.841299772,11.65125966,-4.687205553,15.48112011,-1.417707562,20.19950724,6.858169675,45.4031868,13.60060453,-8.20490706,10.26176667,2.45833236,26.77746201,49.37279987,66.1391964,35.93398476,22.42707491,-6.43994987,5.921835065,8.560742855,8.050662279,1.167148713,5.423980117,8.87422967,8.619396567
8602-1901,38.13191509,37.83914614,64.28957653,64.39903355,4.073695719,39.82039642,-155.0575333,177.9533768,189.7782745,0.026158236,241.022995,27.10648727,1.747441694,4.114310384,7.163631439,-12.63820457,15.99748361,14.01348662,-9.226099968,2.89426589,19.14709854,10.08258843,37.83914614,7.364309669,38.13191509,21.10975456,10.53288341,-3.274967611,9.174474478,27.90224075,64.39903355,64.28957653,29.82720232,-12.91339326,12.90498877,1.416068658,2.572309799,6.782643557,24.96331453,-11.61198807,37.05258465,49.28436947
8602-1902,2.743706107,1.621322159,3.213911057,2.168275177,0.348239973,39.61537552,-39.62539768,61.80487728,82.96603966,0.032538543,527.0535355,-0.549868664,0.597492538,-2.501970947,1.808232963,2.422824115,5.598024964,2.477662146,-0.301332571,-0.170159996,3.912163258,0.232476182,1.621322159,2.918394685,2.743706107,1.917328835,1.2580055,-1.774320424,-1.46582371,2.813668191,2.168275177,3.213911057,1.609725177,0.61991011,-0.319093227,0.116751192,1.410240382,1.491310298,-0.53160806,2.321535826,2.960211158,0.756904833
8602-3701,18.06703997,58.78763962,121.902298,277.8006821,16.95936155,38.41940308,-94.03951645,115.7172546,74.68207741,0.030506042,61.28700066,46.72213268,5.311846614,5.630474448,3.934139788,12.50272799,19.21428204,16.9249084,11.18667293,5.016948938,24.95055866,-2.149727434,58.78763962,2.538546026,18.06703997,4.755505204,6.702466369,5.508782983,2.848285377,40.33667755,277.8006821,121.902298,43.49472332,30.12142467,0.044654503,-1.301704913,2.76769653,7.261155605,3.201235294,-0.34651833,32.04045486,9.331980705
8602-3702,1.446893334,1.879320353,0.955411807,0.889632069,0.137320809,39.56325912,-71.45510578,56.95736217,65.43333054,0.035088664,376.9517365,-0.688590251,-1.590497375,1.789587736,-2.555015028,-3.112613976,0.789922699,2.578650355,0.737882569,0.356205113,0.707014248,-0.192426365,1.879320353,-1.997058749,1.446893334,2.489041269,-2.859003425,0.34284148,0.299328223,0.985499069,0.889632069,0.955411807,-0.903531745,-1.672186553,1.908370137,-0.30718063,-4.123432636,7.359833598,17.35785556,-2.697464705,6.130926013,1.915187508
8602-3703,1.050990492,1.894565701,1.04076229,1.063927799,0.193645976,39.63016891,-46.71721077,45.57344913,53.64821625,0.028611833,473.0748672,2.042930424,-1.634386063,1.433456063,1.607329756,1.950554311,1.540127575,-0.43474371,-1.918346852,0.724938594,-0.30265395,-1.009276688,1.894565701,0.696038753,1.050990492,-0.159050532,0.70314423,0.614189222,0.22027047,0.979676604,1.063927799,1.04076229,-0.256233111,-1.145312876,-1.005313389,-0.616580216,-0.056397719,4.53508836,3.439365625,1.715581417,-4.884369195,3.350914538
8602-3704,0.156898909,-0.603674151,1.526446462,0.825087309,0.16443412,39.14901733,-86.5768528,65.13621521,47.14295387,0.029634991,588.7724915,-2.369629622,-0.968102992,3.800466537,0.995916992,-0.51299274,1.422726229,2.136912644,1.869619071,-1.417581379,-0.618389599,0.078840926,-0.603674151,-0.322049243,0.156898909,-0.431080848,-1.366573974,-1.150754586,-0.492519908,0.721139774,0.825087309,1.526446462,-0.524113476,-0.836771294,0.131043687,1.458889097,1.708055615,0.82328032,-4.233191729,-1.652415514,3.06647867,6.546569586
8602-6101,4.581904173,6.895748973,19.03968811,35.76097107,2.091517329,39.62373734,-104.436182,69.43656349,52.68475723,0.032385089,44.01473236,10.36966085,1.042685717,-1.074077308,2.214756161,2.528998077,3.62556088,2.273275465,1.081728473,-1.511266142,3.568824887,1.972778499,6.895748973,2.557196438,4.581904173,0.895749718,2.022585869,4.786248922,5.312845349,6.423935056,35.76097107,19.03968811,6.030926943,6.535515785,-0.220798065,2.493616402,1.997424841,-4.375496626,5.400228977,-1.27790755,5.455028296,0.026246963
8602-6102,24.16062737,70.042202,79.57587242,277.7344131,17.35424042,39.60955048,-106.8760014,118.1447639,62.27766323,0.035084731,27.31962156,115.3967762,1.431214243,-0.378424674,-0.678622972,7.304487109,2.671991855,4.036278665,9.445502043,15.75466108,29.34370899,-1.841867179,70.042202,6.510170817,24.16062737,1.047476262,6.288083076,4.171283841,0.362503864,25.58282661,277.7344131,79.57587242,58.49276161,40.22801781,2.036158293,3.452610612,0.963893235,-1.990547836,14.79889679,4.973595381,48.09675312,3.28774333
8602-6103,6.609429598,24.55433798,37.27458286,104.8470097,5.757979155,39.51776505,-80.07073212,94.0805397,68.3125248,0.029070917,41.77116299,14.25131035,-3.51686728,-0.499785975,2.815840408,8.119402885,8.734309673,11.0703764,-0.778068356,8.434196949,9.047682285,0.085764136,24.55433798,2.573346794,6.609429598,1.208571583,-0.900020234,1.659965307,0.434551425,15.15743446,104.8470097,37.27458286,12.43031311,7.319043517,0.996214673,1.295609891,1.105423629,-0.176991723,2.016163826,-3.933417439,-0.723108873,-4.839897752
