plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,log(N/Ha),log(O/Hb),KL log(O/Hb),gz2_class
11940-3701,33.46798277,24.44748592,78.57265091,51.52758789,3.546134591,0.183231593,0.136395332,-0.937152033,E
11940-3702,24.61521339,3.66131115,34.47145271,24.41816282,4.320957243,0.149746601,0.827566967,-0.714741687,E
11940-3703,17.42951918,63.62111759,141.7271385,311.2482376,18.6969471,-0.341653882,-0.562315887,0.438448121,E
11940-3704,20.12021303,11.35728276,46.91381359,26.26767063,1.617603987,0.251879176,0.248358136,-1.606615143,S
11940-6102,21.60354328,34.54998493,41.19055939,34.03354168,2.021730781,0.082890544,-0.203922875,-0.385781708,E
11940-6103,28.05796146,131.5617561,243.7745171,691.6104584,37.5125742,-0.452873247,-0.671073548,0.529020822,S
11940-9101,13.9027276,5.875888348,36.6328783,19.54360294,1.589306086,0.272866412,0.374026479,-1.904348394,E
11940-9102,42.3613863,45.59867191,136.5265427,167.1147232,15.19983792,-0.087797621,-0.03198203,0.096413408,S
11941-12701,18.80731773,33.87981701,109.7240658,172.45047,10.63354635,-0.19636249,-0.255614194,0.274582328,S
11941-12704,16.6524229,8.733606517,37.09711361,32.5047636,7.070282936,0.057393108,0.28028381,-0.288404777,S
11941-1901,9.795677423,52.27995872,84.48166084,268.5064545,39.23336124,-0.502192287,-0.727300761,0.562552109,S
11941-3703,26.92880774,9.555864871,54.79087353,32.90891027,2.204919726,0.221394723,0.449947126,-1.263688864,E
11941-3704,1.756537914,1.819852922,0.263270725,1.617856175,0.198010419,-0.788537342,-0.015378762,0.705310369,S
11941-6101,8.862072945,37.22947693,41.51246357,137.4993706,8.540626526,-0.520122203,-0.623351614,0.573914432,E
11941-6102,1.991986126,-2.843889475,0.069692023,3.009332955,0.252580009,-1.635287169,-0.154626405,0.900253305,S
11941-6103,33.09033298,35.60547924,136.8867989,161.6141129,10.05416369,-0.072117715,-0.031815698,0.064783127,S
11941-6104,16.60826254,49.33194923,64.99748039,209.874485,12.11945939,-0.509063122,-0.472804074,0.566955391,E
11941-9101,633.1513062,251.2656555,71.65275574,810.2572174,45.36441135,-1.05339001,0.401374376,0.789577261,S
11941-9102,18.56391907,32.74811029,89.02964783,183.4957352,11.70828581,-0.314091319,-0.246516578,0.412029393,E
11942-12701,28.71811152,30.04763508,128.3676643,201.0005074,11.05767369,-0.194741514,-0.019654419,0.272350076,S
11942-12702,14.06746721,78.51015282,97.86260986,324.0493927,32.5782361,-0.519994418,-0.746709911,0.57383491,S
11942-12703,6.619323969,7.451190948,27.27303886,39.11067772,3.951106846,-0.15656181,-0.051412056,0.216432843,S
11942-12705,60.27289677,42.3498348,175.8851662,78.6545496,5.153203905,0.349505365,0.153270344,-3.872466055,E
11942-3701,6.533646743,5.708807309,5.720868905,3.005804936,0.487873405,0.279501203,0.058610265,-2.012119953,E
11942-3702,62.86316681,21.23031259,94.98561096,93.24106979,5.209257722,0.008050573,0.471439867,-0.130490868,E
11942-3703,13.79573143,18.27624156,23.90761948,33.79033041,3.224637687,-0.150256104,-0.122142159,0.206535272,E
11942-6101,6.5372082,9.738081932,19.70003033,45.48022842,2.957661629,-0.363355743,-0.173081107,0.458019684,E
11942-6102,197.0638885,66.94978428,18.19901466,211.681263,16.06744862,-1.065634543,0.468857866,0.792770071,S
11942-6103,22.34042645,28.0775671,88.3511982,136.1134644,8.251265764,-0.187688644,-0.099268015,0.262509453,S
11942-6104,16.71166325,17.38064671,40.48322773,54.15069485,20.48380136,-0.126328902,-0.017046256,0.167074568,S
11942-9101,4.883962512,5.792201877,10.9283967,17.86351681,13.1559124,-0.213410511,-0.074071368,0.297417885,S
11942-9102,5.554019451,-0.220002467,-0.645359904,1.636456281,0.413551852,-0.404102428,1.402179846,0.492141282,S
11943-12701,15.28308249,7.867893338,22.04818392,27.49159575,5.322228312,-0.095827126,0.288352493,0.111932209,S
11943-12702,0.612280287,2.961416751,0.403545387,1.810467929,0.387365527,-0.651898449,-0.684549252,0.646278774,E
11943-12703,3.208998322,0.627742499,0.622960132,0.586509671,0.464973398,0.026185076,0.708587958,-0.184446795,E
11943-12705,14.19175879,15.04211934,3.997721831,8.030299505,1.050116022,-0.302919172,-0.025272809,0.400784229,E
11943-1901,13.97507318,16.76882044,2.516717116,7.655726592,0.60984079,-0.483152012,-0.079148424,0.550018138,E
11943-1902,4.017603815,0.281095326,-0.985738486,10.85284138,1.302502602,-1.041781743,1.155113484,0.786502602,S
11943-3701,47.8341198,105.7502098,137.7082443,404.4063644,26.83289385,-0.46785804,-0.344543451,0.539581734,E
11943-3702,34.88114548,124.1686745,257.8060532,545.2079926,33.51446247,-0.325269104,-0.551421306,0.42296404,S
11943-3703,47.58287144,147.3975906,266.2776794,699.9062653,45.13785458,-0.419705118,-0.491039738,0.504379576,S
11943-6101,-3.152584314,19.86982656,7.320403814,16.88361001,3.201540112,-0.362930273,-0.799527366,0.457645781,E
11943-6102,19.51194525,12.28291821,40.01870632,64.44351959,5.46455133,-0.206916206,0.200999009,0.28885449,E
11943-6104,2599.469666,581.393631,1580.777863,2307.634094,151.5722504,-0.164296101,0.650414484,0.228304037,E
11943-9101,10.66834605,9.612544596,6.544675827,18.31350398,2.196512997,-0.446883307,0.045258727,0.524702688,E
11943-9102,21.04540491,14.89818811,38.76228905,22.09764791,2.052792549,0.244063366,0.150023832,-1.509872039,E
11944-12701,196.0962868,77.43978119,201.7379341,314.4896317,20.94720125,-0.192818763,0.403505253,0.269688092,S
11944-12703,73.3383522,80.45738411,96.07304764,332.580368,18.82195997,-0.539295042,-0.040234761,0.585617758,S
11944-12704,1307.075348,332.7731018,1099.125336,1013.641586,67.2987442,0.035162799,0.594152409,-0.212823858,S
11944-12705,36.38439846,17.75865233,58.29003143,37.89445543,2.43750006,0.187018619,0.311505194,-0.965618854,S
11944-1901,13.86834216,8.627480637,4.490886331,5.607088953,0.631260633,-0.096405383,0.206140555,0.113032835,E
11944-1902,30.2353282,13.38319755,51.16569996,37.92885876,2.336705148,0.130009144,0.353954799,-0.604165901,E
11944-3701,12.00526309,5.164613485,2.289147794,8.873465538,0.584080681,-0.588419434,0.366333857,0.613668935,E
11944-3702,11.81643295,24.68338394,31.07068777,94.8867836,7.761094093,-0.484854859,-0.319918303,0.551159453,E
11944-3703,20.68525791,23.43908596,13.86331415,74.22852516,8.39632225,-0.728703767,-0.054279732,0.681116974,E
11944-3704,32.113451,21.93195891,87.41285706,62.6816349,3.579046428,0.144435,0.165609555,-0.683665779,S
11944-6101,38.20633411,27.18078411,108.6711731,75.0691576,4.92284286,0.160652813,0.147873388,-0.781894445,E
11944-6102,12.51303887,6.139148355,19.74211502,6.213502705,1.248384595,0.502057186,0.309254665,20.21849483,E
11944-6103,13.17729044,35.37172985,46.70876503,123.9996529,7.91127193,-0.424022085,-0.428830181,0.507690233,E
11944-6104,65.5540905,25.04312122,63.23989677,69.62156296,3.906509399,-0.041752616,0.417911341,-0.001982182,E
11944-9101,53.30310726,156.9074783,408.1888504,909.4892426,54.07794857,-0.347936429,-0.468891116,0.44422077,S
11944-9102,14.75340652,17.65399297,0.045784801,3.099381685,0.876708448,-1.830553729,-0.07795064,0.924846445,E
11945-12702,34.72471619,65.40317535,65.55782127,225.5281143,13.60091901,-0.536576177,-0.274960129,0.58398526,S
11945-12703,1.852757692,2.83912313,1.711726815,3.141227752,0.275126569,-0.263664972,-0.185365603,0.358557825,E
11945-12705,8.082195163,46.17726326,75.16531563,240.1032944,14.82122731,-0.504380633,-0.756898857,0.563961285,S
11945-1901,61.54071236,20.5821801,41.40428352,18.62355232,2.125834137,0.34698275,0.475671145,-3.768654189,E
11945-3701,62.88890362,15.33850384,63.11561966,50.55943108,3.360831201,0.096334672,0.612791024,-0.442476857,E
11945-3702,10.33241892,16.26115227,32.27009392,65.63030815,3.916505158,-0.308304214,-0.196949311,0.406244768,S
11945-3703,45.74392319,11.37427163,24.79103851,53.88941479,3.39721179,-0.337208747,0.604409813,0.434309478,E
11945-3704,24.63774729,16.67963743,99.51847649,84.36742401,5.738920331,0.07172893,0.16941439,-0.341620159,S
11945-6101,26.02751875,99.52913857,194.9016647,543.0533447,28.5200882,-0.445026944,-0.582517477,0.523352964,S
11945-6102,30.66068363,44.10031414,153.9673691,265.9535522,14.41810441,-0.237377107,-0.157859849,0.327659398,S
11945-6103,92.15461922,150.9271851,211.5609436,712.4485016,40.14266205,-0.527317982,-0.214250363,0.578359569,E
11945-6104,61.2817049,141.326458,507.3338318,837.4025116,51.26494026,-0.217640435,-0.362892635,0.302908478,S
11945-9102,21.08478546,20.40718126,82.68628693,102.6213226,6.306725502,-0.093804118,0.014186164,0.10806395,S
11946-12701,20.06751585,36.31453228,89.84576416,196.381218,10.8398931,-0.339602342,-0.25758684,0.436543682,E
11946-12702,12.73080873,13.29477859,32.74266434,68.06847763,6.605302572,-0.317832022,-0.018825115,0.415723272,S
11946-12703,43.68663216,24.5817399,21.14340734,65.9697485,4.119401574,-0.494169851,0.249735947,0.55733139,E
11946-12704,25.94576073,64.72308159,137.5543137,390.7613373,20.3718524,-0.453437373,-0.396992778,0.529424613,S
11946-12705,12.92987394,11.48950166,12.92406487,10.49866605,1.232603505,0.090265008,0.051293099,-0.416383432,S
11946-1901,58.91946983,34.2422471,65.59023094,46.69665909,2.628872275,0.14755335,0.235696573,-0.701785819,S
11946-1902,3.255143464,0.078155726,0.180111164,4.636954546,0.515909567,-1.410692205,1.619609331,0.865651338,E
11946-3701,55.82195759,119.5367851,274.560463,619.2221832,40.17464447,-0.353208508,-0.330696509,0.448996968,E
11946-3703,421.3809891,1701.284241,3070.024658,6433.651855,431.8829651,-0.321315692,-0.606101941,0.419131931,E
11946-3704,24.43387318,3.927890003,25.48033905,20.79502845,1.226717755,0.088245684,0.793832998,-0.407886321,E
11946-6102,44.69511509,6.080999136,73.78845978,57.66270065,3.345199883,0.107093466,0.866285118,-0.490873568,S
11946-6104,4.898113092,8.622737885,3.162129879,2.656601191,0.355540146,0.075653341,-0.245616376,-0.356862351,E
11946-9101,49.38331699,35.20688009,117.0425739,144.4924736,12.87125325,-0.091501362,0.146952716,0.103626856,S
11946-9102,37.3303957,17.67252994,30.95715475,16.72983277,1.254519492,0.267269438,0.324763867,-1.818919796,E
11947-12704,423.9499741,341.9651871,1952.223785,1372.37146,81.17513847,0.153057922,0.093332717,-0.73464189,S
11947-1901,99.51194191,110.9568901,90.37344742,331.4577332,46.58115482,-0.564387307,-0.047279075,0.60027892,E
11947-1902,39.2034111,13.32015991,24.03462529,17.40197325,1.824996322,0.140238859,0.468814418,-0.659823779,S
11947-3703,70.56558418,23.27382612,130.5019321,64.92564964,4.220490992,0.303200638,0.481725156,-2.467088324,S
11947-3704,11.4925406,40.55180168,89.54854202,220.3698921,14.26368976,-0.39109374,-0.547594108,0.481598613,S
11947-6101,15.03133551,16.20605977,9.390354792,8.587681135,1.325755914,0.038806091,-0.032679868,-0.224676755,E
11947-6102,7.4893291,12.68254662,33.98466873,74.58040619,7.613493681,-0.341341703,-0.228763552,0.438158948,S
11947-6103,44.4181366,25.27634573,98.3181324,106.7423153,9.937365055,-0.035702998,0.244846048,-0.016241612,S
11947-6104,20.47526407,12.45938337,36.11126041,46.24663258,2.664482296,-0.107437468,0.215732963,0.133608557,S
11947-9101,26.05979443,29.49111629,14.97126269,23.46089458,1.865610689,-0.195086137,-0.053720226,0.272825568,E
11947-9102,620.7731781,91.58355331,629.7253876,591.2093201,36.27651882,0.027409931,0.831115454,-0.188250535,S
11948-12701,30.88301134,62.00673485,88.99756813,282.5515518,16.03368831,-0.501719557,-0.302719222,0.562246863,E
11948-12702,6.872116089,15.5822072,22.27816582,65.08325005,3.838536322,-0.4655898,-0.355538488,0.538004863,E
11948-12704,6.176796913,20.65678596,38.21282101,74.22882271,7.07490015,-0.288363473,-0.524299427,0.385636364,S
11948-12705,14.64587665,8.541412249,9.190416574,8.835762739,0.80075261,0.017091152,0.234185689,-0.156849376,E
11948-1901,382.49543,390.593811,394.3157654,1369.083954,80.32408333,-0.540585939,-0.009099107,0.586389781,E
11948-1902,46.30042839,143.8476677,228.6070442,586.7497253,34.65905094,-0.409363287,-0.492317815,0.496316275,E
11948-3701,25.78094912,17.91841626,77.99678612,53.10866451,3.306012332,0.166911327,0.15799928,-0.82261233,E
11948-3702,2.671955921,4.704504758,9.654159904,16.36902142,1.912085533,-0.229308229,-0.245684623,0.317709392,E
11948-3703,0.424954847,1.616128206,7.579908848,8.711278141,1.157002032,-0.060417897,-0.580133023,0.039963391,E
11948-3704,339.3084717,189.4839554,322.9768829,823.2527161,51.70100594,-0.406361733,0.253022261,0.493940397,E
11948-6102,33.26249313,45.23987007,41.34963036,152.2708702,23.21270275,-0.566145198,-0.133566551,0.601279422,E
11948-6104,12.04353205,13.17486604,4.052930593,4.493659655,0.47935461,-0.04483101,-0.038992335,0.005145187,E
11948-9101,29.40159559,21.22316694,108.8840904,106.2402115,6.435230017,0.010675501,0.141560709,-0.138037153,S
11948-9102,51.09217262,66.9386673,63.25065708,216.2038574,34.2916851,-0.533798397,-0.117322691,0.582308254,S
11949-12701,4.898839831,31.71468973,61.81347752,172.5394249,11.02294874,-0.445805169,-0.811167227,0.523919462,S
11949-12703,7.348425508,10.06380224,24.09718323,42.67970848,6.486434579,-0.248255164,-0.136567798,0.340719646,S
11949-12704,22.51651716,12.22439635,48.08173561,34.49869394,2.040054411,0.144177482,0.265273793,-0.682184907,S
11949-12705,12.68800068,6.908231735,4.549129009,4.434696198,0.428993831,0.01106438,0.264026296,-0.139162464,S
11949-3702,26.89771795,75.97034645,238.6124573,523.2371826,29.63550711,-0.341005485,-0.450928672,0.437847257,E
11949-3704,18.78486586,19.62752986,64.40593147,44.75510979,2.803107321,0.158083239,-0.019057549,-0.765649955,E
11949-6101,14.3287859,13.36890411,44.04496098,26.1611886,2.981251061,0.226238758,0.030113585,-1.312448685,S
11949-6102,53.98561668,25.83695173,84.27565575,62.39571476,5.486333013,0.130547376,0.320036793,-0.60701071,E
11949-9102,15.23111057,64.61014748,123.4524345,310.164299,19.0080142,-0.400092149,-0.627569161,0.488924831,S
11950-12702,16.8414011,6.365524948,8.979624629,13.19444239,0.96857743,-0.167132859,0.422543995,0.232585873,E
11950-12704,15.57187827,23.65534376,20.28735521,79.48163545,6.444182515,-0.593041361,-0.181588264,0.616174726,S
11950-3703,72.08579826,22.26447588,78.72005653,66.88241577,6.602817535,0.070773446,0.510237236,-0.337954476,E
11950-9101,31.64794683,2.943216737,62.50788879,101.3187065,14.82970452,-0.209754806,1.031523296,0.292617599,S
11951-12701,5.894498467,9.071338058,19.44128895,31.05276775,1.743904889,-0.20337526,-0.187224493,0.284115813,S
11951-12702,291.1987839,35.96511364,150.9927597,122.5004063,7.699704766,0.090818594,0.90830812,-0.418728672,S
11951-12703,16.76530552,19.05455589,14.9177916,63.18736267,5.525237679,-0.626925693,-0.055587359,0.633900345,S
11951-12704,48.11486816,17.71532202,133.2792892,54.09985638,4.181300998,0.391566556,0.433930249,-6.587294584,S
11951-12705,7.555693626,9.168507814,1.755852968,15.88509607,1.93717733,-0.9565017,-0.08402432,0.76238046,S
11951-1901,39.66906548,40.66387558,43.36005497,115.056469,6.471952319,-0.423821217,-0.010756798,0.507536899,E
11951-3701,28.18955994,45.36256981,46.13457584,169.6388588,12.22972298,-0.56549881,-0.206609353,0.600911926,E
11951-3702,4.35722506,3.744497836,12.64016938,8.408519983,2.163946241,0.177033333,0.065816409,-0.892148137,E
11951-3703,12.47351146,35.249506,45.99991608,130.554142,6.498970032,-0.453033616,-0.451164305,0.529135661,E
11951-3704,16.58890033,4.989405155,12.43998742,13.43029571,1.28827396,-0.033265634,0.521768826,-0.022083558,E
11951-6102,6.250284672,3.989070833,6.459213376,4.738784433,0.416570861,0.134512678,0.19502805,-0.628250528,S
11951-6103,6.662564119,7.097717762,-5.017542362,4.481084347,0.958966076,0.049107929,-0.027477324,-0.259302665,S
11951-6104,20.79016161,12.47081983,70.370821,39.95569801,2.395250022,0.245813896,0.22196286,-1.530953657,S
11951-9101,9.962380886,10.82415584,0.98925215,8.185880542,0.948085889,-0.9177584,-0.036030895,0.750442221,E
11951-9102,13.79708457,29.81112576,56.72100449,149.5557518,14.89401817,-0.421059207,-0.33459105,0.505421472,S
11953-12701,14.84440851,33.17663383,38.51187897,129.0141716,7.304419398,-0.52504271,-0.349269422,0.576960988,S
11953-12702,11.71115685,24.10673046,51.05462646,110.4031162,6.569908857,-0.334946229,-0.313538515,0.432185406,S
11953-12704,9.565201759,17.81065989,19.39901829,59.05868435,6.366946876,-0.483504016,-0.269985875,0.550254398,S
11953-12705,18.68387699,15.23846364,10.3776989,49.1981802,9.578459501,-0.675847973,0.088525816,0.657643165,S
11953-1901,12.57179856,-1.076535061,11.49905396,10.91952252,0.680468366,0.022458463,1.067369235,-0.173001978,E
11953-1902,35.09126854,18.27672338,43.47376442,37.2526083,2.926114738,0.067070562,0.283300729,-0.323912715,E
11953-3701,10.31848621,-5.194689393,4.669550538,13.31382632,0.948781937,-0.455027807,0.298056403,0.530560365,E
11953-3702,153.5134773,22.75346231,265.1791077,138.8505096,8.877285004,0.280991827,0.829099018,-2.03737366,S
11953-3703,3.255907595,0.561092779,6.089154959,5.140972972,0.461064912,0.073511706,0.763637391,-0.348506959,E
11953-3704,38.61865807,19.34837747,85.46696281,62.86663532,3.412582636,0.133378054,0.300152627,-0.622121898,E
11953-6101,41.04076767,110.9550953,296.0117493,583.2828979,33.6438427,-0.294570294,-0.431931775,0.39216623,S
11953-6102,30.77364683,16.51030815,53.1160078,25.67526293,1.692577332,0.315710526,0.270423786,-2.763607369,E
11953-6103,21.82332611,13.62821811,4.023236804,10.20615268,0.9330668,-0.404286465,0.204481867,0.492288181,E
11953-6104,0.961200396,7.423113664,1.983291547,1.377792637,0.565676709,0.158202701,-0.887772169,-0.766399246,S
11953-9101,65.15255165,48.28621197,23.85367823,153.7033577,25.4107275,-0.809127998,0.130108293,0.71311262,S
11953-9102,2.02140069,7.816750124,2.557862982,4.007554308,0.498755671,-0.19500214,-0.58737382,0.272709718,E
11954-12701,7.785786748,27.5214262,42.02279282,124.4096394,7.25899291,-0.471369119,-0.548368432,0.542007637,S
11954-12702,3.291204691,3.797212005,6.944595337,16.11019611,2.622753203,-0.365453883,-0.062109952,0.459857963,S
11954-12703,13.21205807,28.3520422,30.51126289,96.61474419,6.73862195,-0.500583224,-0.331613873,0.561511907,S
11954-12705,34.88499069,37.81179142,34.56213284,134.6741714,8.515013456,-0.590683777,-0.034988642,0.614899284,S
11954-1901,90.25902557,63.03605175,201.7769127,208.0341187,12.57133675,-0.013263095,0.155901637,-0.072252398,E
11954-1902,339.8142014,34.18463087,651.8931122,205.2523308,12.98174024,0.501888295,0.99741063,20.31927622,E
11954-3701,19.48856831,37.80028629,47.19868946,125.2918644,6.387811661,-0.423992932,-0.287715154,0.507667983,E
11954-3702,6.954050303,20.7481761,23.57029963,61.53944111,3.92195183,-0.416788444,-0.474742098,0.50212455,E
11954-3703,49.15260983,187.8851204,360.8317947,843.1415253,59.57118034,-0.368595681,-0.582345805,0.462593439,S
11954-3704,317.75914,143.5077362,63.45906353,483.8431396,64.73995209,-0.882210929,0.345222738,0.738886947,E
11954-6101,7.567678213,-1.308492735,12.89388967,6.366270304,0.472792037,0.306498875,0.762191341,-2.540861186,E
