plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,avg_objdec,avg_emline_sflux_cen_oiid_3728,avg_emline_sflux_cen_hb_48621,avg_emline_sflux_cen_oiii_4960,avg_emline_sflux_cen_oiii_50081,avg_emline_sflux_cen_nii_6549,avg_emline_sflux_cen_ha_65641,avg_emline_sflux_cen_nii_65851
8256-6104,36.77877045,11.98486213,52.15008163,38.11895418,2.401991367,42.81167603,63.36867905,11.98486213,12.29903746,36.77877045,16.33132505,38.11895418,52.15008163
8256-9101,9.027718157,13.8335669,5.633470118,10.21227342,1.182686806,43.36974716,2.349092454,13.8335669,1.1072644,9.027718157,4.209350705,10.21227342,5.633470118
8256-9102,4920.274292,1110.527313,220.1875153,3727.481995,287.2591248,43.01969147,2523.80365,1110.527313,1594.563995,4920.274292,77.79234886,3727.481995,220.1875153
8257-12701,749.1876678,890.576767,2402.094727,4000.263306,249.1026421,45.22802353,786.8370056,890.576767,248.8575096,749.1876678,813.4970551,4000.263306,2402.094727
8257-12702,33.52980804,48.36100864,46.85598469,181.7952766,17.39908886,46.17360306,109.6758823,48.36100864,10.35040116,33.52980804,15.88301587,181.7952766,46.85598469
8257-12703,13.14875984,54.75803471,106.1961231,264.486557,49.36999655,46.85074234,43.21947479,54.75803471,2.688703716,13.14875984,35.03691673,264.486557,106.1961231
8257-12704,0.699200273,14.51865658,10.04214823,13.75276136,2.321185648,46.38331985,-2.92721653,14.51865658,-3.842386305,0.699200273,16.88797283,13.75276136,10.04214823
8257-12705,39.18997669,26.07712317,97.38084793,120.4090672,31.50357771,45.98462296,40.86373901,26.07712317,10.59301662,39.18997669,32.55740118,120.4090672,97.38084793
8257-1902,46.09492683,41.74666119,108.6336327,119.2921867,7.597826123,46.10293579,80.92869377,41.74666119,8.127681017,46.09492683,32.21086836,119.2921867,108.6336327
8257-3701,80.50712204,40.94189978,137.2210541,86.17182159,5.423576117,44.27170944,108.0769958,40.94189978,13.30463815,80.50712204,44.21996784,86.17182159,137.2210541
8257-3703,48.6815052,99.3010025,577.8613586,897.0655212,53.17989826,46.0387764,104.5567799,99.3010025,10.28825307,48.6815052,188.2783356,897.0655212,577.8613586
8257-3704,124.8626003,55.6394949,18.21881342,161.759407,83.7734623,45.30387115,198.2975769,55.6394949,43.64117718,124.8626003,7.447585106,161.759407,18.21881342
8257-6101,28.03897476,20.85483074,67.7026062,79.69622993,15.88969707,44.88824844,52.71722507,20.85483074,7.069781899,28.03897476,21.67540359,79.69622993,67.7026062
8257-6102,17.60647869,27.88301468,30.81812143,92.417799,8.984755278,45.1704216,71.56145477,27.88301468,4.364034295,17.60647869,11.60501337,92.417799,30.81812143
8257-6103,70.70912933,13.4653784,98.11166763,55.78746223,8.950587749,45.81253433,81.86820221,13.4653784,20.53412962,70.70912933,31.58515644,55.78746223,98.11166763
8257-9101,12.73088288,53.10622692,84.11275482,241.2404633,12.53996515,44.81380844,56.1811657,53.10622692,1.362386435,12.73088288,30.17135191,241.2404633,84.11275482
8257-9102,55.75837612,169.5186005,442.6035385,941.1001892,57.68893909,45.82213974,128.8699532,169.5186005,13.98514056,55.75837612,146.4752045,941.1001892,442.6035385
8258-12701,9.334290266,23.61260748,29.76305342,84.43281174,6.545755863,43.85777664,39.35015488,23.61260748,1.322403282,9.334290266,10.05690789,84.43281174,29.76305342
8258-12702,22.15971994,29.04418564,27.75525761,99.91643143,5.684744835,43.87475586,72.73165703,29.04418564,6.396507978,22.15971994,10.3523798,99.91643143,27.75525761
8258-12703,16.52245998,16.93959785,59.21713161,111.5829639,10.44074368,44.15864944,38.46979141,16.93959785,3.84068054,16.52245998,18.5807004,111.5829639,59.21713161
8258-12704,78.41308403,45.0649929,167.7954865,99.53312302,5.821387887,43.63301086,145.9881706,45.0649929,11.12645912,78.41308403,53.84760189,99.53312302,167.7954865
8258-12705,11.37770057,9.946701765,45.20966625,52.77844715,10.82424212,43.00423813,30.93782759,9.946701765,2.221306205,11.37770057,14.38483071,52.77844715,45.20966625
8258-1901,144.593811,185.1256409,284.5735092,665.4016724,37.81029034,44.85090256,310.5193176,185.1256409,43.90802574,144.593811,96.71636009,665.4016724,284.5735092
8258-1902,30.59077024,55.99317932,94.35605812,195.7811241,10.71054864,43.56666565,71.8838253,55.99317932,-14.51191807,30.59077024,37.04175472,195.7811241,94.35605812
8258-3701,100.460968,247.3875275,329.0350342,939.3607941,50.08985329,44.33518219,402.6664734,247.3875275,24.54022026,100.460968,112.97299,939.3607941,329.0350342
8258-3702,13.46773696,17.73219538,15.93490076,56.41921616,6.326743245,45.00549316,40.94011688,17.73219538,2.263493955,13.46773696,5.250789404,56.41921616,15.93490076
8258-3703,19.07855606,12.42020353,8.661203384,10.24679979,0.732315203,44.15032196,1.766008139,12.42020353,6.193677107,19.07855606,2.048549493,10.24679979,8.661203384
8258-3704,81.82754326,190.2710953,240.1800461,824.7437592,53.00763893,43.89461136,311.9422836,190.2710953,29.00043058,81.82754326,77.6763401,824.7437592,240.1800461
8258-6101,35.15328979,26.12687731,13.88116479,79.30043793,7.431924939,42.66979599,96.70606232,26.12687731,12.98173165,35.15328979,4.971409798,79.30043793,13.88116479
8258-6102,64.76688004,42.12466764,171.8052673,118.8356609,7.906061172,43.01296234,162.5868759,42.12466764,16.60221219,64.76688004,45.9771452,118.8356609,171.8052673
8258-6103,15.8918012,10.2999417,21.97055626,7.542923927,0.879850765,43.8286972,19.69184621,10.2999417,-0.261584426,15.8918012,0.726158619,7.542923927,21.97055626
8258-6104,26.80521107,13.18147111,33.93337822,28.94810581,2.176444501,43.59131241,61.96271038,13.18147111,-0.356712684,26.80521107,12.08210468,28.94810581,33.93337822
8258-9101,89.61501694,232.0144196,620.1446686,1168.546021,72.41454506,44.44813538,199.1307449,232.0144196,22.91788483,89.61501694,212.2690964,1168.546021,620.1446686
8258-9102,5.326952815,3.625921786,9.547854185,13.16441298,10.21323109,44.41189194,12.78516674,3.625921786,0.576488048,5.326952815,2.964792013,13.16441298,9.547854185
8259-12701,22.36870718,23.05405331,12.11415124,68.87317657,9.297898054,43.74068832,73.22650337,23.05405331,6.739627242,22.36870718,3.920376599,68.87317657,12.11415124
8259-12702,6.291254282,22.51736593,35.59882545,85.38690186,9.575522423,44.64225769,39.30094624,22.51736593,-2.049225211,6.291254282,11.91097426,85.38690186,35.59882545
8259-12703,18.98648834,22.9063983,20.59129524,79.22451591,15.90761828,43.98445892,63.05241776,22.9063983,4.335445046,18.98648834,7.078082681,79.22451591,20.59129524
8259-12704,5.836822271,12.64237666,13.42411065,34.46752357,2.665161192,44.40664673,30.65286732,12.64237666,2.047217458,5.836822271,3.447459757,34.46752357,13.42411065
8259-12705,0.95684661,5.429389179,4.896072268,4.411952317,0.338725582,43.35462952,3.576864183,5.429389179,-0.441401951,0.95684661,3.135308474,4.411952317,4.896072268
8259-1901,11.4427352,7.485032439,41.75588608,26.59290123,1.555860996,43.34806824,18.51787424,7.485032439,2.465098262,11.4427352,15.5947516,26.59290123,41.75588608
8259-1902,18.90845823,93.94376564,179.5857315,406.5565109,25.04620504,44.00876617,63.91826916,93.94376564,6.145078659,18.90845823,59.76394558,406.5565109,179.5857315
8259-3701,12.56000066,4.263394892,4.211284518,6.230752409,0.761091679,44.42544556,-3.196289301,4.263394892,2.328483135,12.56000066,4.400097311,6.230752409,4.211284518
8259-3702,29.61744404,40.78479671,75.18955803,137.0749054,12.83273172,45.2228508,83.01857376,40.78479671,3.857336998,29.61744404,26.66171503,137.0749054,75.18955803
8259-3703,9.395385027,20.52148557,24.36841297,19.66748238,1.536074817,44.89545822,9.338327408,20.52148557,-2.895820424,9.395385027,14.21671486,19.66748238,24.36841297
8259-3704,31.77551508,124.9830132,254.5809669,640.9945679,36.64984798,43.81526947,90.13340187,124.9830132,11.74776864,31.77551508,73.56630516,640.9945679,254.5809669
8259-6101,85.70985794,93.16465569,72.03766823,321.888649,20.89227581,42.98994827,265.4237289,93.16465569,25.24021006,85.70985794,24.68515968,321.888649,72.03766823
8259-6102,11.77602649,7.816604733,20.41727877,26.74715233,2.8782987,43.81873322,16.26463223,7.816604733,3.011054218,11.77602649,6.74034214,26.74715233,20.41727877
8259-6103,26.58723068,43.02594566,124.5070686,201.6457176,12.58893108,43.76109314,46.53667641,43.02594566,-0.408378929,26.58723068,38.38511276,201.6457176,124.5070686
8259-6104,14.52751613,63.62720203,74.61259079,247.0224152,13.40884447,44.567173,59.04379463,63.62720203,5.587566376,14.52751613,29.28787804,247.0224152,74.61259079
8259-9101,195.2694321,72.65270233,18.7880578,229.3147087,21.03067493,44.92052078,222.8781357,72.65270233,64.22404289,195.2694321,8.373825192,229.3147087,18.7880578
8259-9102,20.85045052,14.01094222,61.98326492,57.17874241,5.152033687,44.36613083,32.75197649,14.01094222,8.785843134,20.85045052,18.3870759,57.17874241,61.98326492
8260-12701,8.761097908,20.5310564,19.00166702,40.85815907,21.73012447,43.3273201,21.49166203,20.5310564,-0.530241467,8.761097908,8.023749471,40.85815907,19.00166702
8260-12702,18.78400421,11.40081096,4.898296595,30.56487417,17.74890041,42.98471451,34.16890621,11.40081096,5.291616082,18.78400421,2.854353905,30.56487417,4.898296595
8260-12703,16.99204016,26.27330971,34.78571415,93.46268845,10.84826803,43.43577576,58.06221581,26.27330971,1.003631711,16.99204016,12.65809155,93.46268845,34.78571415
8260-12704,43.92417908,70.31106186,76.71827888,248.8089371,20.27971792,43.44275284,157.632843,70.31106186,14.66235924,43.92417908,24.64398527,248.8089371,76.71827888
8260-12705,23.64218712,20.99992609,14.40334654,69.2363987,5.350304127,41.62100983,60.00668526,20.99992609,5.421204925,23.64218712,5.435914874,69.2363987,14.40334654
8260-1901,523.8667755,90.61273003,53.65496445,274.4178467,17.1202836,42.47525787,183.9961624,90.61273003,171.7218361,523.8667755,24.21616316,274.4178467,53.65496445
8260-1902,1.811531544,0.015849985,-0.474578418,0.847610187,0.383198284,41.59381485,-0.904629484,0.015849985,-0.225609271,1.811531544,2.408585489,0.847610187,-0.474578418
8260-3701,26.74719524,10.78576487,5.740900099,4.841607168,0.999955207,42.57188034,9.194977045,10.78576487,3.187795281,26.74719524,3.538637787,4.841607168,5.740900099
8260-3702,8.652942657,10.69967397,8.754447937,2.839372635,0.628968259,43.36478806,3.419824362,10.69967397,-1.022045513,8.652942657,2.59135596,2.839372635,8.754447937
8260-3703,10.50266457,20.38078785,23.92952013,59.13527489,7.516479135,43.36703873,47.00989819,20.38078785,-0.193317141,10.50266457,8.216411948,59.13527489,23.92952013
8260-3704,67.96201134,20.96522868,39.53198624,40.66337204,2.734856248,43.35628891,62.89952278,20.96522868,6.162467599,67.96201134,14.5615437,40.66337204,39.53198624
8260-6101,381.1222992,295.8152924,254.3068008,1146.301697,188.0925255,42.00966644,843.3303528,295.8152924,114.2376289,381.1222992,86.35025406,1146.301697,254.3068008
8260-6102,37.05841827,25.2441206,51.43195629,50.82737637,4.46882093,42.32250214,44.92576885,25.2441206,6.79764545,37.05841827,31.22385073,50.82737637,51.43195629
8260-6103,20.08426189,47.81184959,64.09797478,186.7028236,12.89839911,44.09059906,79.10547638,47.81184959,4.81633687,20.08426189,20.85893822,186.7028236,64.09797478
8260-6104,40.32615852,50.30754089,65.84432983,199.7820778,12.91698194,42.06335831,150.8389549,50.30754089,9.262170553,40.32615852,24.0728097,199.7820778,65.84432983
8260-9101,600.9752197,226.0068893,969.1271515,1109.414764,71.45355797,44.0031662,359.1712799,226.0068893,176.037075,600.9752197,386.2043457,1109.414764,969.1271515
8260-9102,6.296692967,4.295146346,0.04912235,3.554198563,0.465207934,43.87011337,5.56251359,4.295146346,1.133018538,6.296692967,5.276633263,3.554198563,0.04912235
8261-12701,31.2002306,17.72859693,67.98337746,48.25081539,2.89843899,46.54935837,75.64462852,17.72859693,14.0851841,31.2002306,28.08959627,48.25081539,67.98337746
8261-12702,3.466060936,3.842540704,6.950934172,5.468639851,0.396212809,45.78992844,7.329190135,3.842540704,-0.916537367,3.466060936,2.814019918,5.468639851,6.950934172
8261-12703,967.3890076,638.5885773,407.644989,2162.300049,126.2464962,46.56686783,1447.087799,638.5885773,307.2756653,967.3890076,139.379612,2162.300049,407.644989
8261-12704,12.19692469,16.24687338,28.56997299,82.80006409,4.821504831,46.15534973,34.97058773,16.24687338,1.522350371,12.19692469,8.947288275,82.80006409,28.56997299
8261-12705,19.13160229,84.68595123,158.2097473,459.0937881,23.82950926,46.49393082,88.09327316,84.68595123,3.890159369,19.13160229,56.16017342,459.0937881,158.2097473
8261-1901,27.18507957,152.6248055,236.5052681,689.7135773,39.04362297,44.4360199,114.5852165,152.6248055,4.666110992,27.18507957,78.41569328,689.7135773,236.5052681
8261-1902,16.26886821,11.93909788,10.68496299,13.47958225,2.371636629,46.63526535,3.364157885,11.93909788,-81.44374657,16.26886821,9.808351159,13.47958225,10.68496299
8261-3701,59.31430054,51.07490158,174.7284241,244.6123695,13.01305938,45.68545151,53.70331955,51.07490158,14.76548934,59.31430054,58.61693859,244.6123695,174.7284241
8261-3702,8.080990434,7.464710295,2.008779883,3.780315503,0.380098704,46.7275238,6.842349887,7.464710295,-2.062816098,8.080990434,3.644954771,3.780315503,2.008779883
8261-3703,15.33738073,17.18548965,11.17612616,10.14936956,1.190960407,45.62519455,6.902253946,17.18548965,1.042020718,15.33738073,2.984974623,10.14936956,11.17612616
8261-3704,19.01647806,6.502524167,20.74583006,12.35580039,0.79836902,44.67105484,25.79964113,6.502524167,2.737195909,19.01647806,5.100035667,12.35580039,20.74583006
8261-6101,9.444955468,2.602801681,14.91756392,10.91709673,0.752588056,45.35929108,4.600766361,2.602801681,1.765827805,9.444955468,6.430795014,10.91709673,14.91756392
8261-6102,31.78038549,65.87671471,105.6820126,250.1995277,13.10583305,44.51260376,44.26854992,65.87671471,5.021250963,31.78038549,34.99299049,250.1995277,105.6820126
8261-6103,59.27617073,60.2067709,294.6591568,460.1117172,29.06108618,45.14920425,69.68247986,60.2067709,17.83514452,59.27617073,91.90115547,460.1117172,294.6591568
8261-6104,11.44159365,18.09741068,23.12029028,70.59086037,4.318947792,46.03432465,41.47047615,18.09741068,1.589307368,11.44159365,9.127417088,70.59086037,23.12029028
8261-9101,13.45193362,9.621653795,25.75377607,20.08743429,1.398664743,45.19545364,20.24822903,9.621653795,5.242761731,13.45193362,9.439944267,20.08743429,25.75377607
8261-9102,30.13642693,30.08844233,21.10786629,104.8045406,6.040552616,46.50204468,87.54754639,30.08844233,9.321641922,30.13642693,6.559676766,104.8045406,21.10786629
8262-12701,5.719796538,21.17037058,43.54600525,102.3541317,5.473975897,43.23685455,15.69356322,21.17037058,0.898308769,5.719796538,16.02139735,102.3541317,43.54600525
8262-12702,19.16121197,27.09130764,26.10869741,92.78862572,5.205316663,44.30726624,65.10486126,27.09130764,5.195171237,19.16121197,6.123653889,92.78862572,26.10869741
8262-12703,3.223462045,10.95742488,16.40695381,40.83299351,4.071965635,44.92140961,18.77208853,10.95742488,1.718093693,3.223462045,6.083020568,40.83299351,16.40695381
8262-12704,8.473171473,9.04405117,11.70387697,26.16099262,9.267600298,45.26768112,15.20866776,9.04405117,1.202468604,8.473171473,4.309118509,26.16099262,11.70387697
8262-12705,14.09420371,12.91815233,60.53017807,73.22732735,5.121461153,44.14565659,32.48167038,12.91815233,-0.35328079,14.09420371,14.83085251,73.22732735,60.53017807
8262-1901,30.2315526,164.2179604,253.4162941,762.4865875,43.54413795,44.4360199,107.3734474,164.2179604,5.329993129,30.2315526,85.33700562,762.4865875,253.4162941
8262-1902,202.6785889,118.2750912,76.70963287,389.7218781,25.86214542,43.08698654,333.2928848,118.2750912,62.12905216,202.6785889,26.24602079,389.7218781,76.70963287
8262-3701,318.6356583,444.4739532,428.6230545,1731.747681,101.9860229,43.53527832,829.8967896,444.4739532,95.53142738,318.6356583,142.2494659,1731.747681,428.6230545
8262-3702,284.5189743,297.4894485,337.8224182,1034.24884,63.50024986,43.53621292,784.0577087,297.4894485,78.00102234,284.5189743,127.8044415,1034.24884,337.8224182
8262-3703,33.20103264,34.3774395,118.8077641,131.5274429,6.867768407,44.0416069,64.00568008,34.3774395,11.50657201,33.20103264,41.40821552,131.5274429,118.8077641
8262-3704,33.670578,35.7057066,22.41219664,123.2636223,8.080304623,43.75740814,105.0361118,35.7057066,8.865698576,33.670578,8.277912498,123.2636223,22.41219664
8262-6101,65.70255661,62.95341492,40.49661636,209.536869,20.48646116,43.53872299,194.8670082,62.95341492,20.72993755,65.70255661,15.28150225,209.536869,40.49661636
8262-6102,21.36584902,13.16822219,26.4641757,22.45552921,1.431302696,43.73635101,30.62652779,13.16822219,1.821598232,21.36584902,7.980498314,22.45552921,26.4641757
8262-6103,26.5801398,27.53255399,21.54256439,17.98234558,2.522371689,43.61226654,2.971397797,27.53255399,-7.744133949,26.5801398,12.32764753,17.98234558,21.54256439
8262-6104,7.614607096,17.52596188,24.6497519,18.74317628,1.831274658,44.78118515,13.68744826,17.52596188,-0.705607325,7.614607096,12.47563905,18.74317628,24.6497519
8262-9101,207.6936302,46.33653975,276.109169,155.5541916,10.97875643,44.40045929,204.9129295,46.33653975,63.34917545,207.6936302,103.0983162,155.5541916,276.109169
8262-9102,213.680336,1269.371613,2469.352295,4949.919556,305.6708755,44.17324066,547.697525,1269.371613,54.97732449,213.680336,896.8968811,4949.919556,2469.352295
8263-12701,22.14041281,25.93904257,69.70392418,144.9110527,7.792838216,45.43173599,53.03024006,25.93904257,5.422029495,22.14041281,25.46624041,144.9110527,69.70392418
8263-12702,7.753363848,13.71582699,26.10594749,57.05433178,5.384017348,45.43446732,19.22747707,13.71582699,-1.141998619,7.753363848,9.343692541,57.05433178,26.10594749
8263-12703,114.3617554,215.8636436,248.1184387,889.1611176,47.58946514,46.01868057,424.4999847,215.8636436,35.29382229,114.3617554,81.98455048,889.1611176,248.1184387
8263-12704,11.75506544,17.00612736,17.30127287,60.13866043,3.19868356,46.15697861,49.04789066,17.00612736,4.261227608,11.75506544,5.782736421,60.13866043,17.30127287
8263-12705,12.43431115,25.14609098,40.8346405,92.05425835,7.07811141,44.93763351,16.83554411,25.14609098,-0.129466288,12.43431115,16.88303757,92.05425835,40.8346405
8263-1901,118.9107304,229.453289,235.6851845,790.3495178,45.64751625,47.33001709,459.5825348,229.453289,32.7705307,118.9107304,81.28138924,790.3495178,235.6851845
8263-1902,14.18286959,13.56910737,1.140456935,1.948760748,0.480929534,46.27899933,3.200428009,13.56910737,3.24836421,14.18286959,-0.303757916,1.948760748,1.140456935
8263-3701,22.7001009,57.61514854,166.0421524,283.8632355,17.27643585,46.10680008,68.99538994,57.61514854,8.382872581,22.7001009,61.84898663,283.8632355,166.0421524
