plateifu,MANGAID,Type,TType,Unsure
8439-6101  ,1-156074 ,Sc         ,5,0
8439-6102  ,1-155975 ,SBab       ,2,0
8439-6103  ,1-124604 ,Sb         ,3,0
8439-6104  ,1-585632 ,Sa         ,1,0
8439-9101  ,1-156154 ,Sc         ,5,0
8439-9102  ,1-156037 ,SBd        ,7,0
8440-12701 ,1-216540 ,SBc        ,5,0
8440-12702 ,1-216984 ,Edc        ,-5,0
8440-12703 ,1-605638 ,Scd        ,6,0
8440-12704 ,1-217018 ,SBab       ,2,0
8440-12705 ,1-216973 ,Sbc        ,4,0
8440-1901  ,1-217015 ,Sb         ,3,0
8440-1902  ,1-216951 ,SBm        ,9,0
8440-3701  ,1-216520 ,S0         ,-2,0
8440-3702  ,1-216805 ,S0         ,-2,0
8440-3703  ,1-216958 ,SBab       ,2,0
8440-3704  ,1-605571 ,Sb         ,3,0
8440-6101  ,1-137548 ,E          ,-5,0
8440-6102  ,1-216980 ,SBcd       ,6,0
8440-6103  ,1-137528 ,Sa         ,1,0
8440-6104  ,1-216976 ,E          ,-5,0
8440-9101  ,1-216779 ,S0         ,-2,0
8440-9102  ,1-217017 ,Sbc        ,4,0
8441-12701 ,1-252202 ,Sbc        ,4,0
8441-12702 ,1-252484 ,SABdm      ,8,0
8441-12703 ,1-252432 ,SAB0a      ,0,0
8441-12704 ,1-252522 ,Sa         ,1,0
8441-12705 ,1-252619 ,SABcd      ,6,0
8441-1901  ,1-252463 ,SB0a       ,0,0
8441-1902  ,1-252510 ,E          ,-5,0
8441-3702  ,1-252582 ,SABa       ,1,0
8441-3703  ,1-252632 ,E          ,-5,0
8441-3704  ,1-252863 ,Sa         ,1,0
8441-6101  ,1-262174 ,S0         ,-2,0
8441-6102  ,1-252443 ,Edc        ,-5,0
8441-6104  ,1-252508 ,SABbc      ,4,0
8441-9101  ,1-262177 ,SABb       ,3,0
8441-9102  ,1-252477 ,Sa         ,1,0
8442-12701 ,1-409576 ,Sc         ,5,0
8442-12702 ,1-419013 ,Scd        ,6,0
8442-12703 ,1-625180 ,SBd        ,7,0
8442-12704 ,1-419126 ,Sc         ,5,0
8442-12705 ,1-591588 ,Sd         ,7,0
8442-1901  ,1-415354 ,Sa         ,1,0
8442-1902  ,1-419236 ,Sb         ,3,0
8442-3701  ,1-591580 ,SBc        ,5,0
8442-3702  ,1-419116 ,SAB0       ,-2,0
8442-3703  ,1-421884 ,Sa         ,1,0
8442-3704  ,1-419195 ,SBab       ,2,0
8442-6101  ,1-419240 ,SABb       ,3,0
8442-6102  ,1-419153 ,Scd        ,6,0
8442-6103  ,1-409567 ,SBab       ,2,0
8442-6104  ,1-415304 ,S0         ,-2,0
8442-9101  ,1-419151 ,SBdm       ,8,0
8442-9102  ,1-625513 ,SBb        ,3,0
8443-12701 ,1-592100 ,S          ,11,0
8443-12702 ,1-568615 ,Sb         ,3,0
8443-12703 ,1-422823 ,Sbc        ,4,0
8443-12704 ,1-422933 ,Sa         ,1,0
8443-12705 ,1-424415 ,SABb       ,3,0
8443-1901  ,1-422898 ,E          ,-5,0
8443-1902  ,1-424438 ,S0         ,-2,0
8443-3701  ,1-422976 ,SABab      ,2,0
8443-3702  ,1-423101 ,SB0        ,-2,0
8443-3703  ,1-422430 ,Sab        ,2,0
8443-3704  ,1-422911 ,Sa         ,1,0
8443-6101  ,1-592128 ,Edc        ,-5,0
8443-6102  ,1-422969 ,SBa        ,1,0
8443-6103  ,1-627397 ,SBc        ,5,0
8443-6104  ,1-627945 ,SBa        ,1,0
8443-9101  ,1-592031 ,SABb       ,3,0
8443-9102  ,1-422974 ,Sc         ,5,0
8444-12701 ,1-421728 ,SBcd       ,6,0
8444-12702 ,1-421777 ,SABc       ,5,0
8444-12703 ,1-422040 ,SBc        ,5,0
8444-12704 ,1-421775 ,Scd        ,6,0
8444-12705 ,1-626390 ,SABdm      ,8,0
8444-1902  ,1-420770 ,SABab      ,2,0
8444-3701  ,1-419257 ,SB0a       ,0,0
8444-3702  ,1-421756 ,Sc         ,5,0
8444-3704  ,1-421226 ,S0a        ,0,0
8444-6101  ,1-420755 ,SABa       ,1,0
8444-6102  ,1-421767 ,SABbc      ,4,0
8444-6103  ,1-625602 ,SB0a       ,0,0
8444-6104  ,1-420732 ,SB0        ,-2,0
8444-9101  ,1-421972 ,SBbc       ,4,0
8444-9102  ,1-421814 ,Sa         ,1,0
8445-12701 ,1-591917 ,Sbc        ,4,0
8445-12702 ,1-399563 ,SABb       ,3,0
8445-12703 ,1-409272 ,SBd        ,7,0
8445-12704 ,1-409200 ,Sbc        ,4,0
8445-12705 ,1-409242 ,Sc         ,5,0
8445-1901  ,1-409249 ,S0a        ,0,0
8445-1902  ,1-409109 ,Edc        ,-5,0
8445-3701  ,1-409209 ,SABc       ,5,0
8445-3702  ,1-399581 ,SAB0       ,-2,0
8445-3703  ,1-410705 ,IrrB       ,10,0
8445-3704  ,1-409240 ,SBa        ,1,0
8445-6101  ,1-399541 ,S0         ,-2,0
8445-6102  ,1-409214 ,SB0        ,-2,0
8445-6103  ,1-418104 ,SABa       ,1,0
8445-6104  ,1-410676 ,SABm       ,9,0
8445-9101  ,1-409168 ,SAB0a      ,0,0
8445-9102  ,1-418006 ,Sc         ,5,0
8446-12701 ,1-418128 ,Sc         ,5,0
8446-12702 ,1-418111 ,SABbc      ,4,0
8446-12703 ,1-418202 ,SBd        ,7,0
8446-12704 ,1-418252 ,SABb       ,3,0
8446-12705 ,1-418224 ,SBcd       ,6,0
8446-1901  ,1-418023 ,S0         ,-2,0
8446-1902  ,1-418253 ,SB0        ,-2,0
8446-3701  ,1-418048 ,E          ,-5,0
8446-3702  ,1-418071 ,Sa         ,1,0
8446-3703  ,1-418242 ,Sab        ,2,0
8446-3704  ,1-418014 ,SAB0       ,-2,0
8446-6101  ,1-409184 ,Sbc        ,4,0
8446-6102  ,1-418134 ,S0         ,-2,0
8446-6103  ,1-418090 ,E          ,-5,0
8446-6104  ,1-410704 ,SBb        ,3,0
8446-9101  ,1-418228 ,Sab        ,2,0
8446-9102  ,1-410718 ,SBbc       ,4,0
8447-12701 ,1-260733 ,SBbc       ,4,0
8447-12702 ,1-627377 ,SABc       ,5,0
8447-12703 ,1-260783 ,SABc       ,5,0
8447-12704 ,1-260809 ,S0         ,-2,0
8447-12705 ,1-405261 ,SABdm      ,8,0
8447-1901  ,1-402649 ,SABcd      ,6,0
8447-1902  ,1-260744 ,S0         ,-2,0
8447-3701  ,1-405229 ,Sb         ,3,0
8447-3702  ,1-405213 ,Edc        ,-5,0
8447-3703  ,1-260823 ,S0         ,-2,0
8447-3704  ,1-260715 ,Sab        ,2,0
8447-6101  ,1-260446 ,SBb        ,3,0
8447-6102  ,1-260377 ,Edc        ,-5,0
8447-6103  ,1-260541 ,E          ,-5,0
8447-6104  ,1-260743 ,E          ,-5,0
8447-9101  ,1-260458 ,S0a        ,0,0
8447-9102  ,1-559049 ,Sa         ,1,0
8448-12701 ,1-487185 ,S0         ,-2,0
8448-12702 ,1-486243 ,SBd        ,7,0
8448-12703 ,1-487432 ,SABb       ,3,0
8448-12704 ,1-487449 ,Sd         ,7,0
8448-12705 ,1-487293 ,SBd        ,7,0
8448-1901  ,1-487267 ,SABab      ,2,0
8448-1902  ,1-488464 ,S0         ,-2,0
8448-3701  ,1-487046 ,Sb         ,3,0
8448-3702  ,1-487488 ,SABbc      ,4,0
8448-3703  ,1-487379 ,SABb       ,3,0
8448-3704  ,1-487272 ,Sbc        ,4,0
8448-6101  ,1-486227 ,S0         ,-2,0
8448-6102  ,1-487164 ,Sc         ,5,0
8448-6103  ,1-487452 ,Sb         ,3,0
8448-6104  ,1-487383 ,SBd        ,7,0
8448-9101  ,1-487130 ,Sbc        ,4,0
8448-9102  ,1-487099 ,SAB0       ,-2,0
8449-12701 ,1-488469 ,SBd        ,7,0
8449-12702 ,1-488790 ,SBd        ,7,0
8449-12703 ,1-613340 ,Scd        ,6,0
8449-12704 ,1-574686 ,SBcd       ,6,0
8449-12705 ,1-613769 ,Sc         ,5,0
8449-1901  ,1-488532 ,Edc        ,-5,0
8449-1902  ,1-488575 ,S0a        ,0,0
8449-3701  ,1-488526 ,SABab      ,2,0
8449-3702  ,1-489766 ,SBa        ,1,0
8449-3703  ,1-488712 ,SBcd       ,6,0
8449-3704  ,1-574775 ,E          ,-5,0
8449-6101  ,1-488700 ,IrrB       ,10,0
8449-6103  ,1-613211 ,Sa         ,1,0
8449-6104  ,1-488783 ,Sc         ,5,0
8449-9101  ,1-488706 ,SABab      ,2,0
8449-9102  ,1-488620 ,SABc       ,5,0
8450-12701 ,1-489846 ,Sbc        ,4,0
8450-12702 ,1-491193 ,SBcd       ,6,0
8450-12703 ,1-492524 ,SABab      ,2,0
8450-12705 ,1-489642 ,SBab       ,2,0
8450-1901  ,1-489877 ,SABa       ,1,0
8450-1902  ,1-491220 ,SABa       ,1,0
8450-3701  ,1-489644 ,E          ,-5,0
8450-3702  ,1-490074 ,S0a        ,0,0
8450-3703  ,1-489814 ,Sc         ,5,0
8450-3704  ,1-491063 ,S0         ,-2,0
8450-6101  ,1-491047 ,SABa       ,1,0
8450-6102  ,1-489648 ,Sc         ,5,0
8450-6103  ,1-489649 ,SBab       ,2,0
8450-6104  ,1-491229 ,Sab        ,2,0
8450-9101  ,1-490045 ,SABc       ,5,0
8450-9102  ,1-491058 ,SBb        ,3,0
8451-12703 ,1-255897 ,SBcd       ,6,0
8451-12705 ,1-278490 ,SBb        ,3,0
8451-1901  ,1-256125 ,Edc        ,-5,0
8451-3701  ,1-255676 ,S0a        ,0,0
8451-6104  ,1-256465 ,Edc        ,-5,0
8451-9102  ,1-255695 ,Sc         ,5,0
8452-12701 ,1-167678 ,SABcd      ,6,0
8452-12702 ,1-147685 ,Sd         ,7,0
8452-12703 ,1-148068 ,SBbc       ,4,0
8452-12704 ,1-172986 ,SBb        ,3,0
8452-12705 ,1-609412 ,SABc       ,5,0
8452-1901  ,1-167688 ,SB0        ,-2,0
8452-1902  ,1-148046 ,Sbc        ,4,0
8452-3701  ,1-608874 ,E          ,-5,0
8452-3702  ,1-148127 ,S0         ,-2,0
8452-3703  ,1-148086 ,S0a        ,0,0
8452-3704  ,1-173030 ,SBb        ,3,0
8452-6101  ,1-167610 ,Sbc        ,4,0
8452-6102  ,1-172948 ,SBab       ,2,0
8452-6103  ,1-172962 ,Edc        ,-5,0
8452-6104  ,1-172987 ,Sab        ,2,0
8452-9101  ,1-172936 ,Edc        ,-5,0
8452-9102  ,1-586863 ,SABc       ,5,0
8453-12701 ,1-147514 ,SBbc       ,4,0
8453-12702 ,1-147537 ,SABc       ,5,0
8453-12703 ,1-147863 ,SBb        ,3,0
8453-12704 ,1-147475 ,SABc       ,5,0
8453-12705 ,1-167564 ,SABc       ,5,0
8453-1901  ,1-147815 ,SABa       ,1,0
8453-1902  ,1-147488 ,Sb         ,3,0
8453-3701  ,1-167380 ,S0         ,-2,0
8453-3702  ,1-147521 ,Sb         ,3,0
8453-3703  ,1-167555 ,S0         ,-2,0
8453-3704  ,1-167582 ,SABab      ,2,0
8453-6101  ,1-147507 ,Sa         ,1,0
8453-6102  ,1-147496 ,SBdm       ,8,0
8453-6103  ,1-147602 ,E          ,-5,0
8453-6104  ,1-147787 ,Sc         ,5,0
8453-9102  ,1-147522 ,Sab        ,2,0
8454-12701 ,1-254520 ,SABd       ,7,0
8454-12702 ,1-167242 ,SBb        ,3,0
8454-12703 ,1-608252 ,Sbc        ,4,0
8454-12704 ,1-167519 ,S0a        ,0,0
8454-12705 ,1-586585 ,Edc        ,-5,0
8454-1901  ,1-254552 ,E          ,-5,0
8454-1902  ,1-254532 ,E          ,-5,0
8454-3701  ,1-254546 ,E          ,-5,0
8454-3702  ,1-167392 ,Sab        ,2,0
8454-3703  ,1-167423 ,Edc        ,-5,0
8454-3704  ,1-254560 ,Sbc        ,4,0
8454-6101  ,1-221753 ,Sab        ,2,0
8454-6102  ,1-221789 ,Sa         ,1,0
8454-6103  ,1-167356 ,E          ,-5,0
8454-6104  ,1-167488 ,SBc        ,5,0
8454-9101  ,1-167403 ,Edc        ,-5,0
8454-9102  ,1-167627 ,Sb         ,3,0
8455-12701 ,1-254342 ,SBbc       ,4,0
8455-12702 ,1-254146 ,Sbc        ,4,0
8455-12703 ,1-255090 ,S0         ,-2,0
8455-12704 ,1-254691 ,E          ,-5,0
8455-12705 ,1-274526 ,Sc         ,5,0
8455-1901  ,1-254747 ,S0         ,-2,0
8455-1902  ,1-274440 ,S0         ,-2,0
8455-3701  ,1-274519 ,SBcd       ,6,0
8455-3702  ,1-254694 ,Sab        ,2,0
8455-3703  ,1-254708 ,SBa        ,1,0
8455-3704  ,1-274545 ,S0a        ,0,0
8455-6101  ,1-274506 ,Sbc        ,4,0
8455-6102  ,1-254645 ,Sb         ,3,0
8455-6103  ,1-254717 ,S0         ,-2,0
8455-6104  ,1-275185 ,S0         ,-2,0
8455-9101  ,1-275176 ,SBcd       ,6,0
8455-9102  ,1-255236 ,Scd        ,6,0
8456-12701 ,1-167167 ,SBcd       ,6,0
8456-12702 ,1-167148 ,Scd        ,6,0
8456-12703 ,1-147485 ,SBbc       ,4,0
8456-12704 ,1-167337 ,SBd        ,7,0
8456-12705 ,1-167169 ,Sc         ,5,0
8456-1901  ,1-147547 ,S0         ,-2,0
8456-1902  ,1-167334 ,S0         ,-2,0
8456-3701  ,1-585869 ,SAB0       ,-2,0
8456-3702  ,1-545611 ,E          ,-5,0
8456-3703  ,1-147548 ,SABab      ,2,0
8456-3704  ,1-167141 ,S0         ,-2,0
8456-6101  ,1-167166 ,SBa        ,1,0
8456-6102  ,1-167336 ,SBa        ,1,0
8456-6103  ,1-167342 ,E          ,-5,0
8456-9101  ,1-167360 ,Sbc        ,4,0
8456-9102  ,1-147546 ,Sbc        ,4,0
8458-12701 ,1-217480 ,Sbc        ,4,0
8458-12702 ,1-167089 ,Sbc        ,4,0
8458-12703 ,1-167083 ,Sb         ,3,0
8458-12704 ,1-166908 ,SABdm      ,8,0
8458-12705 ,1-166892 ,SABcd      ,6,0
8458-1901  ,1-217367 ,S0a        ,0,0
8458-1902  ,1-217358 ,Edc        ,-5,0
8458-3701  ,1-217500 ,Sb         ,3,0
8458-3702  ,1-585744 ,Sc         ,5,0
8458-3703  ,1-545674 ,SBc        ,5,0
8458-3704  ,1-545621 ,Scd        ,6,0
8458-6101  ,1-217479 ,Sab        ,2,0
8458-6102  ,1-606105 ,Sd         ,7,0
8458-6103  ,1-217499 ,E          ,-5,0
8458-6104  ,1-545654 ,S0a        ,0,0
8458-9101  ,1-217376 ,E          ,-5,0
8458-9102  ,1-217520 ,Sbc        ,4,0
8459-12701 ,1-166739 ,E          ,-5,0
8459-12702 ,1-166736 ,Sc         ,5,0
8459-12703 ,1-167113 ,SABb       ,3,0
8459-12704 ,1-167075 ,Sbc        ,4,0
8459-12705 ,1-166738 ,Sc         ,5,0
8459-1901  ,1-167079 ,Sab        ,2,0
8459-1902  ,1-167067 ,S0         ,-2,0
8459-3701  ,1-166932 ,E          ,-5,0
8459-3702  ,1-166919 ,Sab        ,2,0
8459-3703  ,1-166947 ,SBbc       ,4,0
8459-3704  ,1-166754 ,Scd        ,6,0
8459-6101  ,1-167080 ,SBa        ,1,0
8459-6102  ,1-166969 ,Sc         ,5,0
8459-6103  ,1-166930 ,E          ,-5,0
8459-6104  ,1-167044 ,E          ,-5,0
8459-9101  ,1-166889 ,Sm         ,9,0
8459-9102  ,1-167013 ,Sdm        ,8,0
8461-12701 ,1-558175 ,Edc        ,-5,0
8461-12702 ,1-166672 ,SBb        ,3,0
8461-12704 ,1-166826 ,SABb       ,3,0
8461-12705 ,1-166488 ,Sc         ,5,0
8461-1901  ,1-217412 ,S0a        ,0,0
8461-1902  ,1-166646 ,Sb         ,3,0
8461-3701  ,1-166613 ,S0a        ,0,0
8461-3702  ,1-166670 ,Edc        ,-5,0
8461-3703  ,1-166959 ,E          ,-5,0
8461-6101  ,1-166600 ,SABb       ,3,0
8461-6102  ,1-166862 ,Sab        ,2,0
8461-6103  ,1-217400 ,SABa       ,1,0
8461-9101  ,1-166691 ,E          ,-5,0
8461-9102  ,1-166703 ,SBab       ,2,0
8462-12701 ,1-301244 ,Sc         ,5,0
8462-12702 ,1-232333 ,SBd        ,7,0
8462-12703 ,1-232526 ,SBcd       ,6,0
8462-12704 ,1-232722 ,SBd        ,7,0
8462-12705 ,1-606005 ,SBb        ,3,0
8462-1901  ,1-301331 ,S0         ,-2,0
8462-1902  ,1-301579 ,SBb        ,3,0
8462-3701  ,1-232397 ,SAB0a      ,0,0
8462-3702  ,1-232720 ,Edc        ,-5,0
8462-3703  ,1-232643 ,SBcd       ,6,0
8462-3704  ,1-232512 ,S0         ,-2,0
8462-6101  ,1-301537 ,Sab        ,2,0
8462-6102  ,1-232516 ,E          ,-5,0
8462-6103  ,1-232536 ,S0         ,-2,0
8462-6104  ,1-232621 ,Sc         ,5,0
8462-9101  ,1-301241 ,Sc         ,5,0
8462-9102  ,1-301260 ,Sc         ,5,0
8464-12701 ,1-258820 ,SBbc       ,4,0
8464-12702 ,1-258988 ,Sbc        ,4,0
8464-12703 ,1-282708 ,Scd        ,6,0
8464-12704 ,1-282712 ,SBbc       ,4,0
8464-12705 ,1-259001 ,Sc         ,5,0
8464-1901  ,1-258746 ,Edc        ,-5,0
8464-1902  ,1-258774 ,SB0        ,-2,0
8464-3701  ,1-258617 ,Sab        ,2,0
8464-3702  ,1-590159 ,Sb         ,3,0
8464-3703  ,1-258536 ,S0a        ,0,0
8464-3704  ,1-258947 ,SABbc      ,4,0
8464-6101  ,1-258599 ,Sb         ,3,0
8464-6102  ,1-258752 ,Sbc        ,4,0
8464-6103  ,1-258795 ,Sb         ,3,0
8464-6104  ,1-258778 ,Sb         ,3,0
8464-9101  ,1-282600 ,E          ,-5,0
8464-9102  ,1-258758 ,Sbc        ,4,0
8465-12701 ,1-284428 ,SBcd       ,6,0
8465-12702 ,1-284515 ,Sc         ,5,0
8465-12703 ,1-234270 ,Sc         ,5,0
8465-12704 ,1-576537 ,Sb         ,3,0
8465-12705 ,1-285004 ,SBb        ,3,0
8465-1901  ,1-234115 ,E          ,-5,0
8465-1902  ,1-285020 ,E          ,-5,0
8465-3701  ,1-284048 ,SBb        ,3,0
8465-3702  ,1-284552 ,Sa         ,1,0
8465-3703  ,1-285031 ,Sb         ,3,0
8465-3704  ,1-284523 ,S0         ,-2,0
8465-6101  ,1-284031 ,E          ,-5,0
8465-6102  ,1-234092 ,Sc         ,5,0
8465-6103  ,1-233721 ,Sab        ,2,0
8465-6104  ,1-234272 ,Sa         ,1,0
8465-9101  ,1-591474 ,Sbc        ,4,0
8465-9102  ,1-284526 ,SBab       ,2,0
8466-12701 ,1-277987 ,Sc         ,5,0
8466-12702 ,1-278011 ,Sc         ,5,0
8466-12703 ,1-279002 ,Sc         ,5,0
8466-12704 ,1-277997 ,Sc         ,5,0
8466-12705 ,1-257100 ,Sc         ,5,0
8466-1901  ,1-277944 ,Sa         ,1,0
8466-1902  ,1-256819 ,S0         ,-2,0
8466-3701  ,1-575898 ,Edc        ,-5,0
8466-3702  ,1-277965 ,Sc         ,5,0
8466-3703  ,1-279120 ,Edc        ,-5,0
8466-3704  ,1-256832 ,S0a        ,0,0
8466-6101  ,1-277992 ,Edc        ,-5,0
8466-6102  ,1-256647 ,Sa         ,1,0
8466-6103  ,1-278015 ,S0         ,-2,0
8466-6104  ,1-279123 ,S0         ,-2,0
8466-9101  ,1-256860 ,SBcd       ,6,0
8466-9102  ,1-279083 ,Scd        ,6,0
8479-12701 ,50-1     ,E          ,-5,0
8479-12705 ,50-2     ,Edc        ,-5,0
8479-3701  ,50-12    ,S0         ,-2,0
8479-3702  ,50-13    ,Edc        ,-5,0
8479-3703  ,1-456757 ,S0a        ,0,0
8479-6103  ,50-8     ,Edc        ,-5,0
8479-9101  ,50-6     ,S0         ,-2,0
8479-9102  ,50-7     ,E          ,-5,0
8481-12701 ,1-90807  ,SBab       ,2,0
8481-12702 ,1-91678  ,Sbc        ,4,0
8481-12703 ,1-90849  ,Sab        ,2,0
8481-12704 ,1-91760  ,Sbc        ,4,0
8481-12705 ,1-91762  ,Sc         ,5,0
8481-1901  ,1-91577  ,Edc        ,-5,0
8481-1902  ,1-91339  ,SBab       ,2,0
8481-3701  ,1-91417  ,Sbc        ,4,0
8481-3702  ,1-91582  ,Edc        ,-5,0
8481-3703  ,1-91747  ,Sa         ,1,0
8481-3704  ,1-91550  ,S0         ,-2,0
8481-6101  ,1-91652  ,E          ,-5,0
8481-6102  ,1-91580  ,SBab       ,2,0
8481-6103  ,1-633356 ,Sab        ,2,0
8481-6104  ,1-576269 ,E          ,-5,0
8481-9101  ,1-90779  ,SB0a       ,0,0
8481-9102  ,1-90785  ,SABcd      ,6,0
8482-12701 ,1-542375 ,SABb       ,3,0
8482-12702 ,1-542351 ,E          ,-5,0
8482-12703 ,1-93640  ,SBbc       ,4,0
8482-12704 ,1-92866  ,Edc        ,-5,0
8482-12705 ,1-542392 ,SABbc      ,4,0
8482-1901  ,1-594386 ,E          ,-5,0
8482-1902  ,1-92547  ,SBb        ,3,0
8482-3701  ,1-92774  ,Edc        ,-5,0
8482-3702  ,1-542358 ,Sbc        ,4,0
8482-3703  ,1-542327 ,Sab        ,2,0
8482-3704  ,1-93612  ,Sab        ,2,0
8482-6101  ,1-92771  ,Sa         ,1,0
8482-6102  ,1-92832  ,S0         ,-2,0
8482-6103  ,1-542414 ,Edc        ,-5,0
8482-6104  ,1-542370 ,SB0        ,-2,0
8482-9101  ,1-92626  ,SBab       ,2,0
8482-9102  ,1-92744  ,SBab       ,2,0
8483-12702 ,1-93520  ,SABb       ,3,0
8483-12703 ,1-542318 ,SBa        ,1,0
8483-12704 ,1-574361 ,SBd        ,7,0
8483-12705 ,1-93466  ,SBd        ,7,0
8483-1901  ,1-93551  ,S0         ,-2,0
8483-1902  ,1-94228  ,Sa         ,1,0
8483-3701  ,1-93375  ,SBa        ,1,0
8483-3702  ,1-93706  ,S0         ,-2,0
8483-3703  ,1-542312 ,E          ,-5,0
8483-3704  ,1-93503  ,Sb         ,3,0
8483-6101  ,1-93557  ,Sab        ,2,0
8483-6102  ,1-633943 ,E          ,-5,0
8483-6103  ,1-93705  ,SABc       ,5,0
8483-6104  ,1-93471  ,Edc        ,-5,0
8483-9101  ,1-93378  ,Sb         ,3,0
8483-9102  ,1-93455  ,SABbc      ,4,0
8484-12701 ,1-569042 ,E          ,-5,0
8484-12702 ,1-93215  ,SABb       ,3,0
8484-12703 ,1-574355 ,SBbc       ,4,0
8484-12704 ,1-94139  ,Sb         ,3,0
8484-12705 ,1-94169  ,SBd        ,7,0
8484-1901  ,1-94029  ,S0         ,-2,0
8484-1902  ,1-94066  ,SABbc      ,4,0
8484-3701  ,1-93861  ,SABb       ,3,0
8484-3702  ,1-94027  ,Sab        ,2,0
8484-3703  ,1-94009  ,Sc         ,5,0
8484-3704  ,1-94063  ,Scd        ,6,0
8484-6101  ,1-93835  ,Sb         ,3,0
8484-6102  ,1-94168  ,Edc        ,-5,0
8484-6103  ,1-93252  ,SABb       ,3,0
8484-6104  ,1-94136  ,SABcd      ,6,0
8484-9101  ,1-93876  ,Edc        ,-5,0
8484-9102  ,1-634055 ,E          ,-5,0
8485-12701 ,1-209191 ,SABcd      ,6,0
8485-12702 ,1-209151 ,SBcd       ,6,0
8485-12703 ,1-633196 ,E          ,-5,0
8485-12704 ,1-209287 ,SBcd       ,6,0
8485-12705 ,1-209111 ,Sc         ,5,0
8485-1901  ,1-209232 ,S0a        ,0,0
8485-1902  ,1-209113 ,Edc        ,-5,0
8485-3701  ,1-247348 ,SABab      ,2,0
8485-3702  ,1-209198 ,SABc       ,5,0
8485-3703  ,1-209109 ,E          ,-5,0
8485-3704  ,1-209108 ,Sc         ,5,0
8485-6101  ,1-247331 ,Sa         ,1,0
8485-6102  ,1-209175 ,Sbc        ,4,0
8485-6103  ,1-209221 ,Sbc        ,4,0
8485-6104  ,1-209296 ,Edc        ,-5,0
8485-9101  ,1-209266 ,Edc        ,-5,0
8485-9102  ,1-209199 ,Sc         ,5,0
8486-12701 ,1-209537 ,Sb         ,3,0
8486-12702 ,1-209533 ,Sd         ,7,0
8486-12703 ,1-633225 ,Sd         ,7,0
8486-12704 ,1-209407 ,SABbc      ,4,0
8486-12705 ,1-569072 ,Sb         ,3,0
8486-1901  ,1-134004 ,Sa         ,1,0
8486-1902  ,1-133987 ,Edc        ,-5,0
8486-3701  ,1-209049 ,Edc        ,-5,0
8486-3702  ,1-209078 ,S0         ,-2,0
8486-3703  ,1-133945 ,S0a        ,0,0
8486-3704  ,1-209607 ,Sa         ,1,0
8486-6101  ,1-209428 ,SBab       ,2,0
8486-6102  ,1-134020 ,Sd         ,7,0
8486-6103  ,1-133948 ,S0a        ,0,0
8486-6104  ,1-133922 ,SBbc       ,4,0
8486-9101  ,1-133976 ,SBbc       ,4,0
8486-9102  ,1-133941 ,SBab       ,2,0
8487-12701 ,1-209661 ,SABcd      ,6,0
8487-12702 ,1-209904 ,Edc        ,-5,0
8487-12703 ,1-134400 ,Sc         ,5,0
8487-12704 ,1-134393 ,Sbc        ,4,0
8487-12705 ,1-594123 ,SBdm       ,8,0
8487-1901  ,1-133953 ,E          ,-5,0
8487-1902  ,1-134361 ,Sa         ,1,0
8487-3701  ,1-134312 ,S0         ,-2,0
8487-3702  ,1-133949 ,S0         ,-2,0
8487-6101  ,1-209926 ,S0a        ,0,0
8487-6102  ,1-134270 ,SBb        ,3,0
8487-6104  ,1-134382 ,S0         ,-2,0
8487-9102  ,1-134271 ,SB0        ,-2,0
8488-12701 ,1-247591 ,SBcd       ,6,0
8488-12702 ,1-247614 ,SBb        ,3,0
8488-12703 ,1-209474 ,E          ,-5,0
8488-12704 ,1-247634 ,Sd         ,7,0
8488-12705 ,1-247377 ,Sbc        ,4,0
8488-1901  ,1-209591 ,E          ,-5,0
8488-1902  ,1-247629 ,S0a        ,0,0
8488-3703  ,1-247627 ,S0a        ,0,0
8488-3704  ,1-209481 ,Sa         ,1,0
8488-6101  ,1-247630 ,Sa         ,1,0
8488-6102  ,1-247600 ,E          ,-5,0
8488-6103  ,1-569063 ,Sa         ,1,0
8488-6104  ,1-209552 ,SABbc      ,4,0
8488-9102  ,1-209543 ,Sbc        ,4,0
8546-12701 ,1-91241  ,SABa       ,1,0
8546-12702 ,1-131989 ,Scd        ,6,0
8546-12703 ,1-91179  ,SABc       ,5,0
8546-12704 ,1-91131  ,Sbc        ,4,0
8546-12705 ,1-131877 ,SABc       ,5,0
8546-1901  ,1-91925  ,SBa        ,1,0
8546-1902  ,1-633381 ,Sc         ,5,0
8546-3701  ,1-132011 ,E          ,-5,0
8546-3702  ,1-91171  ,Edc        ,-5,0
8546-3703  ,1-92007  ,Edc        ,-5,0
8546-3704  ,1-91923  ,S0a        ,0,0
8546-6102  ,1-91928  ,Sa         ,1,0
8546-6103  ,1-91158  ,SBa        ,1,0
8546-6104  ,1-91135  ,SBa        ,1,0
8546-9101  ,1-91170  ,Sab        ,2,0
8547-12701 ,1-593159 ,SBa        ,1,0
8547-12702 ,1-245695 ,Sc         ,5,0
8547-12703 ,1-245654 ,S0a        ,0,0
8547-12704 ,1-245686 ,Sbc        ,4,0
8547-12705 ,1-246196 ,Sc         ,5,0
8547-1901  ,1-246108 ,Sa         ,1,0
8547-1902  ,1-246177 ,E          ,-5,0
8547-3701  ,1-245684 ,E          ,-5,0
8547-3702  ,1-245896 ,SBa        ,1,0
8547-3703  ,1-245869 ,E          ,-5,0
8547-3704  ,1-246191 ,S0a        ,0,0
8547-6101  ,1-245908 ,S0a        ,0,0
